Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
QA Engineer,Testing,hybrid,senior,Codibly,Kraków,10400-16700,12600-20160,"""REST API"" ""Microservices"" ""RabbitMQ"" ""ISTQB Foundation"" ""Git"" ""CI/CD""","""JavaScript"" ""TypeScript"" ""Cypress""",/offers/codibly-qa-engineer-krakow-321451
Fullstack Developer Java/Angular,Java,remote,senior,Unide,Warszawa,,18000-24000,"""Java"" ""PostgreSQL"" ""Angular"" ""Spring Boot"" ""Kafka"" ""Kubernetes""",,/offers/unide-regular-fullstack-developer-java-angular
Senior .NET Developer,Net,remote,senior,Spiral Scout,Warszawa,,24000-26000,""".NET C#"" ""ASP.NET Web API"" ""SQL"" ""Entity Framework"" ""RabbitMQ"" ""MongoDB"" ""Microservices""","""CQRS""",/offers/spiral-scout-senior-net-developer-warszawa
Analityk IT w Zespole Rozwoju Aplikacji Contact Center,Analytics,hybrid,mid,PKO Bank Polski,Warszawa,None-None,,"""UML"" ""BPMN""","""JIRA"" ""Confluence""",/offers/pko-bank-polski-analityk-it-w-zespole-rozwoju-aplikacji-contact-center
Senior DataOps Engineer,Data,remote,senior,Altimetrik Poland,Warszawa,,22000-32000,"""Apache Airflow"" ""Git"" ""Python"" ""SQL"" ""AWS"" ""GitLab"" ""CI/CD"" ""English""",,/offers/altimetrik-poland-senior-dataops-engineer-warszawa
Azure Architect (Network/Security),Architecture,remote,senior,emagine Polska,Warszawa,,30240-36960,"""Azure"" ""Security"" ""C#"" ""Powershell"" ""Azure DevOps"" ""IaC""",,/offers/emagine-polska-azure-architect-network-security-warszawa
IT Service Delivery Manager with German,PM,hybrid,mid,Fujitsu Technology Solutions,Białystok,None-None,,"""SLMO"" ""RLMT"" ""FMIT"" ""ITCM"" ""BURM"" ""SSUP"" ""CSMG""",,/offers/fujitsu-technology-solutions-it-service-delivery-manager-with-german
C++ Developer,C,hybrid,mid,Onwelo Sp. z o.o.,Kraków,12000-17000,14700-22000,"""C++"" ""Qt"" ""Linux""",,/offers/onwelo-sp-z-o-o-c-developer-krakow
Specjalista ds. Kontraktów IT i Współpracy z Dostawcami,Support,hybrid,mid,Bank Millennium,Warszawa,None-None,,"""IT""",,/offers/bank-millennium-specjalista-ds-kontraktow-it-warszawa-315922
Konsultant Wiodący SAP PM,ERP,hybrid,senior,Detable,Wrocław,,20000-30000,"""SAP"" ""BPMN2"" ""SAP PM""",,/offers/detable-konsultant-wiodacy-sap-pm-wroclaw
Junior Full-Stack TypeScript Developer,JS,remote,junior,Auroria,Warszawa,,5000-10000,"""TypeScript"" ""MySQL""","""Vue.js"" ""Nest.js"" ""Nuxt.js""",/offers/auroria-junior-full-stack-typescript-developer
Third Party Risk Manager,PM,remote,senior,HSBC Service Delivery,Kraków,None-None,,"""Management"" ""Communication Skills"" ""Risk Management""",,/offers/hsbc-service-delivery-third-party-risk-manager
C/C++ Developer,C,hybrid,senior,Harvey Nash Technology,Warsaw,15000-20000,,"""C++"" ""Python"" ""ARM"" ""Embedded Systems""",,/offers/harvey-nash-technology-c-c-developer
Junior Software Tester,Testing,remote,junior,CrowdWorx,Poznań,6000-8000,6000-9000,"""English""","""Azure DevOps"" ""Confluence"" ""Git"" ""C#"" ""Microsoft SQL"" ""Powershell"" ""IIS"" ""SQL Server"" ""MailHog""",/offers/crowdworx-junior-software-tester
Senior Site Reliability Engineer,DevOps,hybrid,senior,Acoustic,Gdańsk,None-None,,"""AWS"" ""Snowflake"" ""DevOps tools"" ""Terraform"" ""Kubernetes""",,/offers/acoustic-senior-site-reliability-engineer
146646BR - Head of Data Security Framework,Security,hybrid,c_level,Volvo Polska,Wrocław,None-None,,"""Cybersecurity"" ""CISM"" ""CISA"" ""CISSP""",,/offers/volvo-polska-146646br-head-of-data-security-framework
Senior Java Backend Engineer,Java,remote,senior,Schenker Technology Center,Wrocław,20800-31200,20800-31200,"""Java"" ""Spring"" ""Hibernate"" ""Microservices"" ""PostgreSQL"" ""Docker"" ""AWS"" ""web security""",,/offers/schenker-technology-center-senior-java-backend-engineer-wroclaw
Software Test Engineer,Testing,hybrid,mid,Harman Connected Services,Łódź,10000-13000,,"""TEST SCENARIOS"" ""Embedded"" ""QA""","""Linux"" ""Agile""",/offers/harman-connected-services-software-test-engineer-lodz
Senior Specialist - Information Security,ERP,hybrid,senior,Arla,Gdańsk,None-None,,"""Agile"" ""Azure Services"" ""SAP"" ""ERP"" ""Data Integration""",,/offers/arla-senior-specialist-information-security-gdansk-320298
Senior Enterprise Architect,Architecture,remote,senior,emagine Polska,Warszawa,,42000-46000,"""API Management"" ""Enterprise Architect"" ""Data Lake"" ""Azure""",,/offers/emagine-polska-senior-enterprise-architects
Multimedia Producer,UX/UI,remote,mid,Atos,Kraków,None-None,,"""After Effects"" ""Premiere Pro"" ""Final Cut Pro""",,/offers/atos-multimedia-producer-krakow
Senior Frontend Mobile Developer,JS,remote,senior,7N,Warszawa,,25200-30240,"""Front-End"" ""Mobile Apps"" ""Apache Cordova"" ""Testing"" ""PWA""",,/offers/7n-senior-frontend-mobile-developer-warszawa
Tester automatyczny,Testing,remote,mid,Pentacomp,Kraków,None-None,None-None,"""Selenium WebDriver"" ""SoapUI"" ""SOAP"" ""REST"" ""JMeter""",,/offers/pentacomp-tester-automatyczny-krakow
Skrypter/Skrypterka,HTML,hybrid,mid,Ipsos Sp. z o.o.,Warszawa,None-None,,"""MS Office"" ""j. angielski"" ""JavaScript"" ""HTML"" ""VBA""",,/offers/ipsos-sp-z-o-o-skrypter-skrypterka-warszawa-332430
Telecom Domain Developer,Support,remote,mid,DCV Technologies,Kraków,,None-None,"""Agile"" ""Rob framework"" ""Python"" ""HTTP protocol"" ""IMS/SDM/EPC domain"" ""SIP, MAP, Diameter""","""5G/4G/3G""",/offers/dcv-technologies-telecom-domain-developer-krakow
DevOps Engineer: OpenStack Platform,DevOps,office,mid,T-Mobile Polska S.A.,Warszawa,None-None,,"""OpenStack"" ""CI/CD"" ""AWS"" ""Bash"" ""Python""",,/offers/t-mobile-polska-s-a-devops-engineer-openstack-platform-warszawa
Senior UiPath RPA Developer,PM,office,senior,DSV ISS,Warszawa,None-None,,"""UiPath"" ""RPA"" ""Agile"" ""SDD""",,/offers/dsv-iss-senior-uipath-rpa-developer-warszawa-320138
Data Engineer with SAS,Data,hybrid,mid,Integral Solutions,Warszawa,12000-20000,12000-20000,"""Python"" ""SQL"" ""SAS"" ""Data Science"" ""zdolności analityczne"" ""DataMining""","""Business Intelligence"" ""Power BI"" ""Data Warehouse""",/offers/integral-solutions-data-analyst1
Service Level Manager L1,Support,remote,senior,WIPRO,Wroclaw,None-None,None-None,"""ITIL"" ""Analytics""",,/offers/wipro-service-level-manager-l1-wroclaw
Data Governance Product Owner,Data,remote,mid,Dataedo,Warszawa,None-None,None-None,"""Databases"" ""Metadata""",,/offers/dataedo-data-governance-product-owner-warszawa
Senior UiPath RPA Developer,Architecture,office,senior,DSV ISS,Warszawa,None-None,,"""UiPath"" ""RPA"" ""Agile"" ""SDD""",,/offers/dsv-iss-senior-uipath-rpa-developer-warszawa-320137
Specjalista ds. IT,Other,office,mid,Dirks Service Krosno,Krosno Odrzańskie,None-None,,"""MS Office"" ""MS Excel"" ""Linux"" ""Windows"" ""VLAN"" ""UTM""","""SQL"" ""Python""",/offers/dirks-service-krosno-specjalista-ds-it-krosno-odrzanskie
Spark Developer,Scala,hybrid,senior,HSBC Service Delivery,Kraków,21000-24000,,"""English"" ""Scala"" ""Spark"" ""Unix""",,/offers/hsbc-service-delivery-spark-developer-krakow
UX/UI Designer,UX/UI,office,junior,MindPal,Katowice,,,"""English""","""Figma"" ""Adobe XD""",/offers/mindpal-ux-ui-designer
CEPH Administrator,Admin,remote,mid,ITLT,Warszawa,,15030-19205,"""Ceph"" ""Linux""",,/offers/itlt-ceph-administrator
Web Front-End Developer (Vue.js),HTML,remote,mid,AutoDialog NV,Berlin,,64911-108186,"""JS Frameworks"" ""Vue.js"" ""HTML5 / CSS3"" ""TypeScript""",,/offers/autodialog-nv-web-front-end-developer-vue-js-berlin
Senior Full-Stack Developer,Java,remote,senior,XTM International,Poznań,None-None,None-None,"""Java"" ""Node.js"" "".Net"" ""Vue"" ""ReactJS"" ""AWS"" ""Git"" ""CI/CD"" ""Agile"" ""NoSQL""",,/offers/xtm-international-senior-full-stack-developer
Network Specialist,Admin,hybrid,mid,Randstad Polska Sp. z o.o.,Kraków,12000-21500,,"""Cloud"" ""Azure"" ""LAN"" ""Cisco"" ""Networks"" ""AWS"" ""Firewall"" ""Security""",,/offers/randstad-polska-sp-z-o-o-network-engineer-krakow
SAP MM Consultant,ERP,hybrid,mid,Jeronimo Martins,Warszawa,None-None,None-None,"""Angielski B2"" ""SAP SD"" ""MM"" ""Retail""",,/offers/jeronimo-martins-sap-mm-consultant
Analityk Systemowy do Hurtowni Danych,Analytics,hybrid,senior,apreel,Warszawa,,25200-28560,"""DWH"" ""SQL"" ""Angielski""","""Microsoft Azure""",/offers/apreel-analityk-systemowy-do-hurtowni-danych-warszawa-321110
Python Developer,Java,hybrid,senior,CPL Jobs,Warszawa,,25000-30000,"""Python"" ""Microsoft SQL"" ""Git"" ""Django"" ""Visual Studio"" ""REST API"" ""Microservice Architecture""","""Cloud""",/offers/101-500-python-developer
Senior Python Developer (with DevOps skills),Python,remote,senior,Brytlyt,Katowice,,20000-26000,"""Python"" ""Google Cloud Platform"" ""DevOps"" ""Docker""","""GitLab"" ""Linux"" ""pytest"" ""Terraform"" ""Ansible"" ""Kubernetes""",/offers/brytlyt-senior-python-developer-with-devops-skills-katowice
Senior Angular Software Developer,JS,remote,senior,People More P.S.A.,Kraków,,15000-25000,"""Angular"" ""Jasmine"" ""RxJS"" ""TypeScript"" ""SaaS"" ""Cypress"" ""API"" ""Karma"" ""Jest""","""Azure""",/offers/people-more-p-s-a-senior-angular-software-developer
Technical Support Engineer,Support,remote,mid,Fudo Security,Gdańsk,11000-15000,12000-17000,"""Networking"" ""Network Protocols"" ""Linux"" ""Windows"" ""Relational Databases"" ""PostgreSQL""",,/offers/fudo-security-technical-support-engineer-gdansk-332085
Staff Frontend Engineer (React),JS,hybrid,senior,LegalZoom,Kraków,25000-35000,25000-35000,"""React/Angular"" ""JavaScript"" ""HTML""","""Cypress""",/offers/legalzoom-staff-frontend-engineer-react-krakow-328052
Forensic Software Developer,Net,remote,mid,KLDiscovery,Bydgoszcz,12000-17000,,""".NET C#"" ""SQL""",,/offers/kldiscovery-forensic-software-developer-bydgoszcz-332050
Architekt IT,Architecture,remote,senior,P&P Solutions,Warszawa,,31920-35280,"""Azure"" ""UML"" ""BPMN"" ""ArchiMate""",,/offers/p-p-solutions-architekt-it
Senior Java Software System Engineer,Java,remote,senior,BEUMER Group Poland,Kraków,,15000-22000,"""Java"" ""Microservices"" ""Kubernetes"" ""Docker"" ""Databases"" ""Software Architecture"" ""HTML5"" ""Angular 2+""",,/offers/beumer-group-poland-senior-java-software-system-engineer-krakow
Web Developer .Net/C#,Net,remote,mid,Uptime Development Poland,Rzeszów,,13847-19906,""".NET C#"" "".NET Core"" ""REST API"" ""SOLID Principles"" ""Agile"" ""Azure"" ""Git"" ""MS SQL""","""TypeScript"" ""Angular""",/offers/uptime-development-poland-web-developer-net-c-rzeszow
Android Developer,Mobile,remote,mid,Szkoła w Chmurze,Warszawa,,10000-20000,"""MVVM"" ""Kotlin"" ""Compose"" ""Code Review"" ""Kotlin Coroutines"" ""Dagger"" ""Hilt"" ""Shared Perferences"" ""Room""",,/offers/szkola-w-chmurze-android-developer
System Engineer (Microsoft Hyper-V),Admin,remote,senior,emagine Polska,Warszawa,,26880-28560,"""Microsoft Hyper-V"" ""English"" ""Microsoft Windows""",,/offers/emagine-polska-system-engineer-microsoft-hyper-v
Cloud Engineer,Architecture,hybrid,mid,Sky Engine Limited,Warszawa,,15000-25000,"""CI/CD"" ""Docker"" ""Kubernetes"" ""Python""",,/offers/sky-engine-limited-cloud-engineer
Java Developer (Fullstack) ,JS,hybrid,senior,CodLake,Kraków,18000-25000,18000-25000,"""Java"" ""Spring"" ""SpringBoot"" ""micro services"" ""JavaScript"" ""TypeScript""","""Kafka""",/offers/codlake-it-project-manager-krakow-329488
Senior Angular Full-stack Developer,JS,remote,senior,Integral Solutions,Poznań,,26060-28064,"""Angular"" ""Node.js"" ""React"" ""English""",,/offers/integral-solutions-senior-angular-full-stack-developer-poznan
Specjalista MLOps,Python,hybrid,mid,PKO Bank Polski,Warsaw,None-None,,"""Python"" ""SQL"" ""Git"" ""Data Science"" ""TensorFlow""","""GCP"" ""BigQuery"" ""Airflow"" ""Jenkins"" ""CI/CD""",/offers/pko-bank-polski-specjalista-mlops
Senior Cloud Operations Engineer,DevOps,office,senior,Arla,Gdańsk,None-None,None-None,"""Azure Data Factory"" ""Azure Data Lake"" ""Spark"" ""ARM"" ""Python"" ""SQL""","""Databricks""",/offers/arla-senior-cloud-operations-engineer-gdansk-299812
Senior Site Reliability Engineer (SRE),DevOps,remote,senior,Product Madness,Warszawa,,22000-27000,"""SRE"" ""DevOps"" ""GCP"" ""Linux / Unix"" ""CI/CD""","""Java"" ""Python"" ""Bash""",/offers/product-madness-site-reliability-engineer-sre-remote-warszawa
Senior Full Stack Developer (AdTech),JS,hybrid,senior,Sigma Software,Kraków,None-None,None-None,"""JavaScript"" ""TypeScript"" ""NodeJS"" ""ReactJS"" ""English""","""Python"" ""Go""",/offers/sigma-software-senior-full-stack-developer-adtech-krakow
Android Developer,Mobile,hybrid,senior,NatWest Group,Warszawa,12150-20250,,"""Android"" ""Android SDK"" ""JUnit"" ""Retrofit"" ""Dagger"" ""Kotlin"" ""Java"" ""MVVM"" ""TDD"" ""Agile""",,/offers/natwest-group-android-developer
IT System Administrator,Admin,hybrid,mid,DEVKOM SP. Z O.O.,Warszawa,,6000-9000,"""Linux""",,/offers/devkom-sp-z-o-o-it-system-administrator
TypeScript Game Developer,JS,hybrid,senior,Playtika,Warszawa,None-None,,"""HTML5"" ""TypeScript"" ""JavaScript"" ""pixiejs""",,/offers/playtika-typescript-game-developer
Frontend Software Engineer (Aviation Industry),Python,hybrid,senior,AP-TECH,Warszawa,13000-18000,15000-22500,"""ReactJS"" ""TypeScript"" ""JavaScript"" ""Redux"" ""HTML5 / CSS3"" ""TDD"" ""CI/CD"" ""Python"" ""Docker"" ""Linux""",,/offers/ap-tech-frontend-software-engineer-aviation-industry
C++ / Java Developer based in Sweden,C,office,mid,Netguru,Gothenburg,,25445-29080,"""C++"" ""Software Development"" ""Git"" ""JIRA""",,/offers/netguru-c-java-developer-based-in-sweden
Global Coupa Coordinator,Other,hybrid,mid,ERGO Technology & Services,Gdańsk,None-None,,"""Coupa"" ""English"" ""Procurement"" ""SAP"" ""Project Management""","""German"" ""Accounts Payable""",/offers/ergo-technology-services-global-coupa-coordinator
Senior Python Engineer (Computer Vision Team),Python,hybrid,senior,Tesco Technology,Kraków,20000-30000,24000-35000,"""Python"" ""Azure"" ""Docker"" ""DevOps""","""Computer Vision"" ""TensorFlow"" ""PyTorch"" ""OpenCV""",/offers/tesco-technology-software-development-engineer-computer-vision-team
(Senior) Application Support Engineer,Support,hybrid,senior,European Investment Bank,Luksemburg,None-None,,"""ITIL"" ""ITSM"" ""Powershell"" ""Bash"" ""JIRA"" ""GitHub""",,/offers/european-investment-bank-senior-application-support-engineer
IT internship with French,Admin,remote,junior,Accenture,Łódź,,,"""English"" ""French"" ""Polish""","""Windows Server admin."" ""SQL"" ""programming basics""",/offers/accenture-it-internship-with-french-lodz
Mid-Level Product Designer,UX/UI,hybrid,mid,Accenture,Warsaw,None-None,,"""Figma"" ""InVision"" ""Sketch""",,/offers/accenture-mid-level-product-designer
"JS (React, Node.JS) Developer",JS,remote,senior,MindPal,Gdańsk,,24000-28500,"""Node.js"" ""Backend"" ""Problem Solving"" ""JavaScript"" ""React""","""API"" ""Git"" ""HTML"" ""Front-End""",/offers/mindpal-js-react-node-js-developer-gdansk
Sr Product Security Manager,PM,office,senior,Egnyte Poland,Poznań,,None-None,"""Management"" ""People Management"" ""Leadership"" ""English"" ""Security""",,/offers/egnyte-poland-sr-product-security-manager-poznan-316961
Cloud Engineer / Architekt Rozwiązań Chmurowych,DevOps,remote,senior,Polkomtel Sp. z o. o.,Warszawa,None-None,,"""MS Azure"" ""Google Cloud"" ""Terraform"" ""Linux""",,/offers/polkomtel-sp-z-o-o-cloud-engineer-architekt-rozwiazan-chmurowych
Customer Success Specialist,Support,remote,mid,Heroify,Warszawa,,5000-7000,"""Customer Support""",,/offers/heroify-customer-success-specialist
Senior Webcon Consultant,HTML,remote,senior,BPMRIDERS,Kraków,,10000-15000,"""Webcon"" ""Excel""","""Power BI""",/offers/bpmriders-senior-webcon-consultant-krakow-322902
Salesforce Developer/DevOps,ERP,remote,senior,Comernal Software Sp. z o.o.,Warszawa,16000-26000,20000-32000,"""Salesforce"" ""GitHub"" ""CI/CD"" ""Git"" ""Scrum"" ""HTML5 / CSS3"" ""LWC"" ""Apex"" ""Databases""","""Automated Testing""",/offers/comernal-software-sp-z-o-o-salesforce-developer-devops-warszawa
Architekt Zabezpieczeń IT,Architecture,hybrid,mid,Aflofarm Farmacja Polska,Łódź,None-None,None-None,"""Incident management"" ""SIEM"" ""SOAR"" ""SaaS"" ""MS Windows Server"" ""Linux/Unix Server"" ""TCP/IP"" ""Firewall"" ""WAN""",,/offers/aflofarm-farmacja-polska-architekt-zabezpieczen-it-lodz
Junior IT System Administrator,Admin,remote,junior,FRISTA,Warszawa,,None-None,,"""Red Hat"" ""Cloud"" ""VMware""",/offers/frista-junior-it-system-administrator
Senior AQA Engineer,Testing,remote,senior,N-iX,Kraków,,16037-22451,"""C#"" ""REST API"" ""SQL"" ""Xray"" ""Selenium""",,/offers/n-ix-senior-aqa-engineer-krakow
Engineering Manager,PHP,remote,senior,MODIVO S.A.,Kraków,None-None,None-None,"""Java""",,/offers/modivo-s-a-engineering-manager-krakow-324074
Quality Assurance Manager (Chapter Lead),Testing,hybrid,c_level,Schenker Technology Center,Warszawa,None-None,,"""Testing"" ""QA"" ""Agile""",,/offers/schenker-technology-center-quality-assurance-manager-chapter-lead
Lead Java Software Engineer,Java,remote,senior,XTM International,Poznań,None-None,None-None,"""Java"" ""Spring"" ""AWS"" ""PostgreSQL"" ""CI/CD"" ""NoSQL""",,/offers/xtm-international-lead-java-software-engineer
Programista C# – projekt enova365,Data,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,"""Enova365"" ""C#"" ""Angielski""","""SQL"" ""Oracle"" ""TFS"" ""Git"" ""ERP""",/offers/soneta-sp-z-o-o-programista-c-projekt-enova365-krakow-322833
Architekt Korporacyjny (k/m),Architecture,hybrid,senior,PSE S.A.,Warszawa,None-None,,"""TOGAF"" ""Angielski"" ""Architecture"" ""Enterprise Architect""","""ArchiMate"" ""Cybersecurity"" ""ESB"" ""AWS"" ""IBM"" ""Sparx Prolaborate""",/offers/pse-innowacje-sp-z-o-o-architekt-korporacyjny-k-m
Senior Python Developer,Python,remote,senior,MindPal,Gliwice,,20000-23000,"""Django Rest Framework"" ""Django"" ""Docker"" ""Git"" ""GitFLow""","""Flask"" ""Kubernetes"" ""GraphQL""",/offers/mindpal-senior-python-developer
Senior Azure Developer,DevOps,hybrid,senior,SIX,Warszawa,None-None,,"""Python"" ""Microsoft Azure Cloud"" ""Azure SQL"" ""REST"" ""Backend"" ""Data""","""Azure API"" ""Azure DevOps""",/offers/six-senior-azure-developer
Lead Engineer (Backend/Full-stack) m/f/x (Remote),JS,remote,c_level,simpleclub,München,26000-40000,,"""Node.js"" ""TypeScript"" ""Google Cloud"" ""Google Cloud Platform"" ""GCP"" ""Leadership"" ""Team Leadership""","""JavaScript""",/offers/simpleclub-lead-engineer-backend-full-stack-m-f-x-remote
Senior Cloud Security Engineer (Security Assurance Team),Admin,remote,senior,Snowflake,Wrocław,35000-70000,,"""Security"" ""IT Security"" ""Cloud"" ""Python"" ""AWS"" ""Azure""","""GCP""",/offers/snowflake-senior-cloud-security-engineer-security-assurance-team-wroclaw-332089
Senior Architect - End-user Services,Admin,office,senior,Arla,Tczew,None-None,,"""Device Management"" ""AVD"" ""Software distibution"" ""Enduser technologies""",,/offers/arla-senior-architect-end-user-services-babe2581-27b2-4d60-870a-4a057ea214b1
Architekt IT,Architecture,remote,senior,Crestt,Warszawa,23000-28000,28800-32000,"""Java"" ""Microservices"" ""Micronaut"" ""Kubernetes"" ""Istio"" ""Prometheus"" ""Helm""","""Rancher""",/offers/crestt-architekt-it
Automotive Cybersecurity Consultant,Security,remote,senior,Harman Connected Services,Łódź,11700-19000,15600-25300,"""TARA"" ""ISO 21434"" ""Embedded"" ""Cybersecurity""",,/offers/harman-connected-services-automotive-cybersecurity-consultant-lodz-324717
VFX / 3D Artist / Animator 3D,Game,remote,senior,UN7,Wrocław,,10000-20000,"""3D"" ""Photoshop"" ""Blender"" ""Zbrush"" ""VFX""",,/offers/un7-vfx-3d-artist-animator-3d
GPU Engineer – Automotive,C,office,mid,Samsung R&D Institute Poland,Warszawa,None-None,,"""C"" ""C++"" ""Linux"" ""Android"" ""Git""",,/offers/samsung-r-d-institute-poland-gpu-engineer-automotive
Site Reliability Engineer (DevOps),DevOps,hybrid,junior,goodylabs,Łódź,,10000-12600,,"""AWS"" ""Git"" ""Linux"" ""Kubernetes"" ""Azure"" ""Docker""",/offers/goodylabs-site-reliability-engineer-devops-lodz-324963
Principal Architect,Architecture,remote,c_level,Altimetrik Poland,Wrocław,,None-None,"""English"" ""Data Engineering"" ""DevSecOps"" ""Cloud Services""",,/offers/altimetrik-poland-principal-architect
Linux Senior Developer,Admin,remote,senior,Fujitsu Technology Solutions,Wrocław,None-None,,"""Linux"" ""Git"" ""Ansible"" ""SUSE Manager"" ""RedHat Linux"" ""TeamCity"" ""Bitbucket""","""Morpheus"" ""Jenkins"" ""Python""",/offers/fujitsu-technology-solutions-linux-senior-developer
Team Leader (Software Team),PM,hybrid,senior,Lufthansa Systems,Gdynia,15000-25000,,"""Team Leadership"" ""Software Development""",,/offers/lufthansa-systems-team-leader-software-team-gdynia
Analityk Systemowo - Biznesowy,Analytics,office,mid,VECTRA S.A.,Gdynia,,10000-12000,"""Communication Skills"" ""Business Analysis"" ""User Stories""","""process modeling"" ""API""",/offers/vectra-s-a-analityk-systemowy-it
React Native Developer,Mobile,remote,mid,ITLT,Warsaw,,21500-26700,"""React Native"" ""JavaScript"" ""TypeScript""","""Swift"" ""Android"" ""ReactJS"" ""NodeJS"" ""Azure""",/offers/itlt-react-native-developer-warsaw
QA Automation Engineer (Java),Testing,remote,mid,Callstack,Wrocław,,13000-23000,"""Automated Testing""",,/offers/callstack-qa-automation-engineer-java-wroclaw
Platform DevOps Engineer,DevOps,hybrid,mid,DNV,Gdynia,None-None,,"""Azure DevOps"" ""Azure""",,/offers/dnv-platform-devops-engineer
Embedded Software Developer,C,hybrid,senior,Ework Group,Kraków,15000-25000,20000-28500,"""C++"" ""C"" ""Embedded C"" ""Embedded C++"" ""Linux"" ""Python""",,/offers/ework-group-embedded-software-developer
Kierownik projektu (Ekspert Jira),PM,hybrid,mid,Polkomtel Sp. z o. o.,Warszawa,None-None,,"""JIRA"" ""Confluence"" ""Tableau"" ""SQL"" ""PMI"" ""Scrum"" ""Agile"" ""SAFe"" ""JQL""",,/offers/polkomtel-sp-z-o-o-kierownik-projektu-ekspert-jira
PHP Developer,PHP,hybrid,mid,Vercom S.A.,Poznań,None-None,None-None,"""PHP"" ""Redis"" ""Docker""",,/offers/vercom-s-a-php-developer-poznan-330167
System Administrator (Infor ERP),Admin,office,mid,Aircom Automotive,Pietrzykowice,None-None,,"""Infor LN"" ""Windows Server"" ""Bazy Danych"" ""Analityczne Myślenie"" ""Angielski""","""ERP"" ""Bartender/Inter Form"" ""Automotive Exchange"" ""Factory Track"" ""EDI""",/offers/aircom-automotive-system-administrator-infor-erp
QA Automation Engineer,Testing,hybrid,mid,Hapag-Lloyd,Gdańsk,None-None,,"""Java"" ""JavaScript"" ""TypeScript"" ""REST"" ""SOAP"" ""Git"" ""SQL"" ""Testing""","""Selenium"" ""Playwright""",/offers/hapag-lloyd-qa-automation-engineer-gdansk
Analityk systemowy,Analytics,hybrid,mid,POSTDATA,Warszawa,None-None,None-None,"""UML"" ""Scrum""","""SQL"" ""JIRA""",/offers/postdata-analityk-systemow-it-warszawa-325926
Patch Management Specialist,Admin,remote,mid,WIPRO,Wroclaw,None-None,None-None,"""Patch management"" ""SCCM"" ""OSD"" ""Software distribution"" ""Powershell"" ""Active Directory""",,/offers/wipro-patch-management-specialist-wroclaw
React Developer Frontend WEB,HTML,hybrid,mid,Vaillant Group,Katowice,17000-22000,,"""React"" ""ReactJS"" ""JavaScript"" ""HTML"" ""TypeScript""",,/offers/vaillant-group-react-developer-frontend-web
Principal QA Engineer,Testing,hybrid,senior,Acoustic,Gdańsk,None-None,,"""Test Automation"" ""Git"" ""GitHub"" ""AWS""","""Docker"" ""CI/CD""",/offers/acoustic-test-automation-lead-gdansk
Test Engineer,Testing,hybrid,mid,Tapptic Poland,Sopot,8000-14000,10000-16000,"""English"" ""Manual Testing"" ""Test Cases"" ""Writing test cases"" ""Writing Test Scenarios"" ""JIRA""","""Testing Mobile Apps"" ""Web Application Testing"" ""Test Automation""",/offers/tapptic-poland-test-engineer-sopot
Senior Python ( Django) Developer,Python,hybrid,senior,Talixo,Kraków,,20000-23000,"""Django"" ""Python"" ""Django Rest Framework"" ""PostgreSQL""",,/offers/talixo-senior-python-django-developer-krakow-316200
Network Security Engineer (Cisco Firewalls),Security,remote,mid,Fujitsu Technology Solutions,Wrocław,None-None,,"""Firewall"" ""VPN"" ""Proxy Server"" ""Gateway"" ""ASA"" ""firepower"" ""ISE"" ""WSA"" ""TCP/IP""","""Linux OS""",/offers/fujitsu-technology-solutions-network-security-engineer-cisco-firewalls
Voice Engineer,Other,hybrid,senior,Randstad Polska Sp. z o.o.,Warszawa,20000-21000,,"""VBScript"" ""Powershell"" ""C#/.NET"" ""Azure"" ""Graph API"" ""Microsoft technologies"" ""NICE"" ""Verba""",,/offers/randstad-polska-sp-z-o-o-voice-engineer-warszawa
Developer (Java/Angular),Java,remote,mid,emagine Polska,Kraków,,28560-31080,"""Java"" ""Angular"" ""Spring"" ""Kafka""",,/offers/emagine-polska-developer-java-angular
C# .Net Developer with Cloud and Data Science,Net,remote,mid,Ryanair Labs,Wrocław,None-None,None-None,"""English"" "".NET C#"" ""Cloud"" ""Python"" ""SQL""","""Machine Learning""",/offers/ryanair-labs-c-net-developer-with-cloud-and-data-science
IT Project Manager,PM,hybrid,mid,Rossmann,Łódź,None-None,None-None,"""Project Management"" ""Scrum"" ""MS Office"" ""Analytical Thinking""",,/offers/rossmann-it-project-manager
Senior Workday Financial Consultant,ERP,hybrid,senior,PwC Polska,Warszawa,None-None,,"""ERP"" ""R2R"" ""finance"" ""Accounting"" ""P2P"" ""O2C""",,/offers/pwc-polska-senior-workday-financial-consultant-warszawa
.NET Developer,Net,hybrid,mid,Britenet,Białystok,,13440-18480,"""C#"" ""NUnit"" ""MS SQL"" ""SQL"" ""Git""","""Angular"" ""React"" ""Redis"" ""Microservices"" ""Kubernetes""",/offers/britenet-net-developer-bialystok-326707
MS Sharepoint Farm Administrator,Admin,remote,senior,emagine Polska,Warszawa,,21810-29080,"""German"" ""English"" ""SharePoint""",,/offers/emagine-polska-ms-sharepoint-farm-administrator
Network Administrator,Admin,remote,mid,eSky.pl,Dąbrowa Górnicza,,16800-20000,"""Firewall"" ""Cisco"" ""GCP"" ""LAN"" ""Windows/Linux""",,/offers/esky-pl-network-administrator-dabrowa-gornicza
