Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Oracle Administrator,Admin,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Oracle Administrator"" ""Scripting"" ""Problem Solving""","""Security Techniques""",/offers/hsbc-service-delivery-oracle-administrator-krakow
Data Support Specialist with Danish,Support,office,junior,IRKL Sp. z o.o.,Gdańsk,None-None,,,"""Danish""",/offers/irkl-sp-z-o-o-data-support-specialist-with-danish
Senior Data Engineer,DevOps,hybrid,senior,GSK,Poznań,None-None,,"""Data Engineering"" ""Analytics"" ""Agile"" ""Azure DevOps"" ""Databricks"" ""Azure""",,/offers/gsk-senior-data-engineer-poznan-334872
Senior Embedded Developer,C,remote,senior,Klika Tech sp. z o.o.,Warszawa,None-None,None-None,"""C++"" ""Linux"" ""Go""",,/offers/klika-tech-sp-z-o-o-senior-embedded-developer-warszawa
Frontend Angular Developer,JS,hybrid,mid,ITLT,Warszawa,,23520-26880,"""Angular"" ""TypeScript"" ""English""","""Angular Material"" ""AWS""",/offers/itlt-frontend-angular-developer-warszawa-325643
Konsultant ds. wydajności oprogramowania ERP,Net,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,""".Net"" ""SQL"" ""Analityczne Myślenie"" ""Visual Studio""","""MS SQL""",/offers/soneta-sp-z-o-o-konsultant-ds-wydajnosci-oprogramowania-erp
Konsultant ds. Serwisu Systemów Aptecznych,Support,office,junior,KAMSOFT S.A.,Warszawa,None-None,,"""Hardware"" ""Windows""","""Helpdesk"" ""SQL""",/offers/kamsoft-s-a-konsultant-ds-serwisu-systemow-aptecznych
Architekt IT,Architecture,remote,senior,GET IT TOGETHER Sp z.o.o.,Warszawa,,None-None,"""Enterprise Architect"" ""UML"" ""ArchiMate"" ""Agile"" ""SOA"" ""XML"" ""JSON"" ""REST"" ""SOAP"" ""BI""",,/offers/get-it-together-sp-z-o-o-architekt-it-warszawa
DevOps Engineer/ SRE,Other,remote,mid,Ramp Network,Warszawa,,17000-26000,"""Kubernetes"" ""GCP"" ""Grafana Cloud""",,/offers/ramp-network-site-reliability-engineer
Senior Fullstack Developer,JS,remote,senior,TeaCode S.C.,Warszawa,,20800-28800,"""TypeScript"" ""Next.js"" ""React"" ""Nest.js"" ""Node.js"" ""PostgreSQL"" ""AWS"" ""Docker""",,/offers/teacode-s-c-senior-fullstack-developer
Senior Data Engineer ,Data,remote,senior,Acaisoft,Warszawa,21000-26500,25000-30000,"""Python"" ""SQL"" ""Airflow"" ""Snowflake"" ""AWS""","""Spark"" ""CI/CD"" ""Terraform""",/offers/acaisoft-senior-data-engineer-c8be7573-e06d-4035-b923-ca05a66f2384
Java Developer,Java,remote,mid,emagine Polska,Gdańsk,,16000-22400,"""Java 11"" ""Spring Boot"" ""Maven"" ""MQ"" ""Kafka"" ""SQL"" ""JUnit 5"" ""Git""",,/offers/emagine-polska-java-developer-gdansk
Senior Angular Developer,JS,hybrid,senior,core3,Kraków,,None-None,"""JavaScript"" ""Angular""",,/offers/core3-senior-angular-developer-krakow
Business Analyst,Analytics,hybrid,mid,March Networks Poland,Gliwice,12000-19000,14000-21000,"""Business Analysis"" ""Analytical Thinking"" ""JIRA"" ""Confluence"" ""English"" ""UML"" ""BPMN""",,/offers/march-networks-poland-business-analyst-gliwice
ELK Stack Specialist,Other,hybrid,mid,DSV ISS,Warszawa,None-None,,"""ELK Stack"" ""Elasticsearch"" ""OpenStack"" ""Azure"" ""GCP"" ""Docker"" ""Kubernetes"" ""Ansible"" ""Terraform"" ""Jenkins""",,/offers/dsv-iss-elk-stack-specialist-warszawa-326177
IT Project/Product Manager,PM,hybrid,mid,Reply Polska Sp. z o. o.,Katowice,12000-20000,,"""Project Management"" ""Product Management"" ""Agile""",,/offers/reply-polska-sp-z-o-o-it-project-product-manager
Junior Support Engineer,Analytics,office,junior,mITp,Warszawa,5000-7000,5000-8000,"""SQL"" ""Analytical Thinking""","""Oracle SQL""",/offers/mitp-junior-support-engineer
SAP MM Consultant,ERP,hybrid,mid,Jeronimo Martins,Warszawa,None-None,None-None,"""Angielski B2"" ""SAP SD"" ""MM"" ""Retail""",,/offers/jeronimo-martins-sap-mm-consultant
Programista ze znajomością bazy Oracle,Net,hybrid,senior,Soneta Sp. z o.o.,Kraków,None-None,None-None,""".Net"" ""C#"" ""Oracle"" ""Git"" ""Analityczne Myślenie""","""Visual Studio"" "".NET Core"" ""Azure DevOps""",/offers/soneta-sp-z-o-o-programista-ze-znajomoscia-bazy-oracle-krakow-323010
Senior Google Analyst,Analytics,hybrid,senior,Human4Human Recruitment,Kraków,20000-24000,,"""Google Analytics"" ""Business Analysis"" ""Python""",,/offers/human4human-recruitment-senior-google-analyst
Insider Threat Senior Security Engineer,Security,hybrid,senior,GSK,Poznań,None-None,,"""Cybersecurity"" ""IT Security"" ""Program Management"" ""Data"" ""Information Security""","""CISSP""",/offers/gsk-insider-threat-senior-security-engineer
DevOps Engineer,DevOps,remote,senior,Erbis,Warszawa,11829-23658,,"""DevOps"" ""Azure"" ""Powershell""",,/offers/erbis-devops-engineer-warszawa
IAM Konsultant,Security,remote,mid,Accenture,Warszawa,None-None,,"""IAM/PAM"" ""zarządzanie tożsamością""","""SailPoint"" ""One Identity"" ""Forgerock"" ""Okta"" ""CyberArk""",/offers/accenture-iam-konsultant
Specjalista ds. wdrożeń,Admin,hybrid,mid,Systell,Poznań,,None-None,"""Windows"" ""Linux""","""SQL"" ""T-SQL"" ""Asterix""",/offers/systell-specjalista-ds-wdrozen
.NET Developer,Net,remote,senior,TKH Technology,Katowice,,23000-26000,"""English"" ""Polish"" "".Net"" ""ASP.NET"" ""PLC"" ""HMI"" ""SQL Server"" ""Oracle"" ""OOP"" ""Linq""",,/offers/tkh-technology-net-developer
SAP Solution Architect,Architecture,remote,senior,Fujitsu,Warszawa,,None-None,"""SAP"" ""Agile"" ""Waterfall"" ""Customer Centricity"" ""English""","""SAP on Azure"" ""SAP on Rise""",/offers/fujitsu-sap-solution-architect
Data Analyst,Data,hybrid,mid,ARCHE CONSULTING,Wrocław,14000-20000,,"""Power BI"" ""Azure"" ""SQL"" ""Data"" ""Oracle""",,/offers/arche-consulting-data-analyst
Team Leader (Java/Kotlin),Java,hybrid,mid,Connectis,Warszawa,,26000-32000,"""Java"" ""Kotlin"" ""JVM"" ""Spring""",,/offers/connectis-team-leader-java-kotlin
Software Architect,Architecture,remote,senior,Look4IT,Wrocław,25000-30000,,"""Cloud"" ""Architecture"" ""Microservices"" ""Programming"" ""Data Integration"" ""Communication Skills"" ""Software Architecture"" ""SaaS""",,/offers/look4it-software-architect
Backend Developer (Go),Go,remote,mid,Blazity,Wrocław,,16000-20000,"""Golang"" ""RESTful API"" ""Databases"" ""Microservices"" ""Docker""","""Java"" ""Scala"" ""Cloud""",/offers/blazity-backend-developer-go-wroclaw
Kronos Support Engineer (Senior Database Integration Developer),Support,remote,senior,N-iX,Poznań,14983-24052,17743-27601,"""MS SQL Server"" ""Oracle"" ""Powershell""","""Kronos""",/offers/n-ix-kronos-support-engineer-senior-database-integration-developer-poznan
Analityk Online,Analytics,office,mid,Rossmann,Łódź,None-None,None-None,"""Google Analytics 4"" ""dataLayer"" ""Google Ads"" ""Google Big Query""",,/offers/rossmann-analityk-online
Application Specialist for STIBO Systems/STEP,Java,remote,mid,Skillspark,Warszawa,,26880-30240,"""Java"" ""Stibo"" ""Microservices""","""Cloud""",/offers/skillspark-application-specialist-for-stibo-systems-step
Lead Autosar Engineer,C,remote,senior,DCG,Łódź,,22400-28800,"""Embedded"" ""Autosar"" ""Automotive"" ""Linux""",,/offers/dcg-lead-autosar-engineer-lodz
5G Cellular Core Network Developer,Admin,remote,mid,Experis Manpower Group,Warszawa,,25200-30400,"""erlang"" ""Elixir"" ""TCP/IP"" ""5G""",,/offers/experis-manpower-group-5g-cellular-core-network-developer
Programista JIRA,Other,hybrid,mid,NASK S.A.,Warszawa,None-None,,"""insight"" ""Groovy"" ""JIRA"" ""Java""",,/offers/nask-s-a-programista-jira-warszawa
Kierownik Projektów SAP,ERP,office,mid,SUPREMIS,Kraków,None-None,None-None,"""ERP""",,/offers/supremis-kierownik-projektow-sap-krakow
C++ / Java Developer based in Sweden,C,office,mid,Netguru,Gothenburg,,25441-29075,"""C++"" ""Software Development"" ""Git"" ""JIRA""",,/offers/netguru-c-java-developer-based-in-sweden
Główny/a Inżynier/ka Oprogramowania,Java,office,senior,NASK,Warszawa,18000-21000,,"""Java"" ""Kafka"" ""MongoDB"" ""Elasticsearch"" ""Git"" ""GitLab"" ""Docker"" ""Kubernetes""",,/offers/nask-glowny-a-inzynier-ka-oprogramowania
Test Manager Automotive,Testing,remote,senior,Eviden an Atos Group,Wrocław,,,"""QA"" ""English"" ""Management""","""German"" ""ISTQB""",/offers/eviden-an-atos-group-test-manager-automotive
AI/ML Engineer,Python,remote,junior,MindPal,Warszawa,,7000-10000,"""AI""","""Machine Learning"" ""Big Data"" ""Python"" ""R"" ""Java"" ""C++""",/offers/mindpal-ai-ml-engineer-warszawa
Senior M365 Consultant,Security,hybrid,senior,Arla,Gdańsk,None-None,,"""Intune"" ""Microsoft Windows"" ""Android"" ""iOS"" ""Mac OS"" ""Windows 11 migration"" ""Autopilot"" ""SCCM"" ""Mobile app delivery""","""SOTI""",/offers/arla-senior-m365-consultant-gdansk-298825
Tester Manualny,Testing,remote,mid,YetiForce S.A.,Rzeszów,,6000-9000,"""Manual Testing"" ""API Testing"" ""Testy regresyjne"" ""JIRA"" ""Postman"" ""SQL""","""Git"" ""Selenium"" ""Cypress""",/offers/yetiforce-s-a-tester-manualny-rzeszow
Solution Architect,Architecture,remote,senior,Klika Tech sp. z o.o.,Warszawa,19000-27000,27000-32000,"""Amazon AWS"" ""Java"" ""NodeJS"" ""Architecture""",,/offers/klika-tech-sp-z-o-o-solution-architect
Senior Backend Engineer (C# and Python),Net,hybrid,senior,STATSCORE Sp. z o.o.,Katowice,18000-23000,21600-27600,"""C#"" "".Net"" "".NET Core"" ""Python"" ""Kafka"" ""RabbitMQ"" ""AWS"" ""English""",,/offers/statscore-sp-z-o-o-senior-backend-engineer-c-and-python
Oracle Developer,Data,office,mid,DSV ISS,Warszawa,None-None,,"""Oracle DB"" ""PL/SQL"" ""Visual Studio"" ""Git"" ""WMS""",,/offers/dsv-iss-oracle-developer
Google Cloud Architect,Architecture,hybrid,mid,NORDCLOUD,Kuopio,19470-25960,,"""Cloud Computing"" ""Google Cloud Platform"" ""Python"" ""Bash"" ""Terraform"" ""CI/CD"" ""Containers"" ""Docker"" ""Kubernetes"" ""GitHub""",,/offers/nordcloud-google-cloud-architect-kuopio
Java Developer,Java,hybrid,senior,Connectis,Warszawa,,27000-31000,"""Java"" ""Git"" ""Jenkins"" ""Spring Boot"" ""Spring Cloud"" ""Spring Data""",,/offers/connectis-java-developer-warszawa-319609
Senior Backend/Data Engineer,Python,remote,senior,Kalepa,Warszawa,,31544-47316,"""Python"" ""SQL"" ""REST API""","""AWS""",/offers/kalepa-senior-backend-data-engineer-new-york
Senior Tech Lead (m/f/d),Java,office,senior,DATEV,Warszawa,28000-35000,,"""Spring Boot"" ""Angular"" ""Kafka"" ""PostgreSQL"" ""MongoDB"" ""Maven"" ""Jenkins"" ""JPA"" ""Git""",,/offers/datev-senior-tech-lead-m-f-d
Solution Lead,Java,remote,senior,Master of Code Global,Warszawa,,None-None,"""JavaScript"" ""Java"" ""AWS"" ""Python"" ""Azure""","""TypeScript"" ""DevOps""",/offers/master-of-code-global-solution-lead-warszawa-325571
Specjalista Monitorowania Systemów Teleinformatycznych,C,hybrid,mid,DCG,Warszawa,None-None,,"""Linux"" ""Microsoft Windows"" ""LAN"" ""WAN"" ""Elasticsearch"" ""Grafana""",,/offers/dcg-specjalista-monitorowania-systemow-teleinformatycznych-warszawa
Product Owner,PM,hybrid,mid,inFakt,Kraków,11000-15000,13000-18000,"""Tableau"" ""JIRA"" ""Confluence"" ""MySQL"" ""GitHub""","""HTML5 / CSS3""",/offers/infakt-product-owner
IT Support,Support,hybrid,mid,Giganci Programowania,Warsaw,None-None,,"""IT Support""",,/offers/giganci-programowania-it-support-warsaw
IT Solution Architect,Architecture,remote,senior,Experis Manpower Group,Wrocław,,None-None,"""Solution architecture"" ""Architecture"" ""Software Architecture""",,/offers/experis-manpower-group-it-solution-architect-wroclaw
Azure DevOps Engineer,DevOps,remote,mid,C&F,Wrocław,None-None,None-None,"""Azure"" ""Terraform"" ""Azure DevOps"" ""ARM"" ""GitHub"" ""CI/CD""",,/offers/c-f-s-a-azure-devops-engineer-wroclaw
Senior Software Engineer in Performance (28806),Python,hybrid,senior,Splunk,Katowice,18400-25300,,"""Linux"" ""Docker"" ""AWS"" ""Git"" ""SaaS"" ""Microservices"" ""Cloud Native""","""Artifactory"" ""Go"" ""C++""",/offers/splunk-senior-software-engineer-in-performance-28806-katowice
Application Packaging Specialist with German,Admin,remote,mid,WIPRO,Gdańsk,None-None,None-None,"""Windows 10"" ""Wise Package Studio"" ""Instal Shield"" ""Powershell"" ""SCCM"" ""Altiris"" ""German""",,/offers/wipro-application-packaging-specialist-with-german
Digital Engineering Architect,Admin,hybrid,mid,GSK,Poznań,None-None,,"""Data Management"" ""CDP"" ""Architecture""",,/offers/gsk-digital-engineering-architect-poznan-334359
QA Automation Team Lead (Python),Testing,remote,senior,ScyllaDB,Warsaw,None-None,None-None,"""Python"" ""pytest"" ""Distributed systems"" ""Databases""",,/offers/scylladb-qa-automation-team-lead-python-warsaw
Technical Support Escalation Engineer,Support,remote,mid,PubNub,Katowice,,7500-11667,"""Python"" ""Java"" ""Android"" ""Ruby"" ""Go"" ""Node"" ""C"" ""C#"" ""API rest"" ""Git""",,/offers/pubnub-technical-support-escalation-engineer
Fullstack Developer (Java+Angular),Java,hybrid,senior,Connectis,Warszawa,,23000-26500,"""Java"" ""Angular"" ""HTML"" ""CSS"" ""Spring""",,/offers/connectis-fullstack-developer-java-angular-warszawa-320622
Administrator aplikacji,Admin,hybrid,mid,Nationale Nederlanden,Warszawa,None-None,,"""Tomcat"" ""JVM"" ""Windows"" ""Linux"" ""TCP/IP"" ""ELK Stack""",,/offers/nationale-nederlanden-administrator-aplikacji-warszawa-329796
IT Project Manager,PM,remote,mid,Fast White Cat,Wrocław,,10000-14000,"""Project Management"" ""English"" ""Agile"" ""Scrum"" ""JIRA""",,/offers/fast-white-cat-it-project-manager-wroclaw
WordPress Developer,HTML,remote,mid,DigitLabs Sp. z o.o.,Wrocław,,8000-12000,"""WordPress"" ""HTML"" ""WooCommerce"" ""PHP"" ""JavaScript"" ""CSS""","""UX""",/offers/digitlabs-sp-z-o-o-wordpress-developer-wroclaw
2 Level Support Specialist z j.niemieckim,Support,remote,mid,dmTECH Polska,Wrocław,,12500-15960,"""Office 365"" ""Windows 10""","""ServiceNow""",/offers/dmtech-polska-2-level-support-specialist-z-j-niemieckim
Senior Ruby Developer,Ruby,remote,senior,DataArt,Łódź,,20000-23000,"""Ruby"" ""Elasticsearch"" ""Kubernetes""",,/offers/dataart-senior-data-engineer-azure-data-factory-data-vault-snowflake-lodz
PHP Developer,PHP,remote,mid,BaseLinker,Wrocław,,16000-21000,"""PHP"" ""MySQL"" ""REST API"" ""Git""","""JavaScript"" ""PHPUnit"" ""Magento"" ""WooCommerce""",/offers/baselinker-php-developer-wroclaw-319825
PLC Programmer & Automation Engineer,Other,hybrid,mid,Bosch Polska,Warszawa,None-None,,"""HMI"" ""PLC"" ""OpCon Classic"" ""Nexeed Control Plus"" ""MODBUS""","""Java""",/offers/bosch-polska-plc-programmer-automation-engineer
Principal Data Engineer,Data,remote,senior,7N Sp. z o.o.,Szczecin,,26880-30240,"""ETL"" ""AWS"" ""Python"" ""Microsoft SQL""",,/offers/7n-sp-z-o-o-principal-data-engineer-szczecin
SASE Engineer,Security,remote,mid,Codilime,Warszawa,,8000-15000,"""Network"" ""Network Security"" ""network platforms"" ""WAN technologies"" ""routing protocols"" ""tunneling protocols"" ""SASE"" ""Python"" ""NGFW""",,/offers/codilime-sase-engineer
Principal Data Engineer,Data,hybrid,senior,emagine Polska,Warszawa,,30240-35280,"""Python"" ""SQL"" ""ETL"" ""CI/CD"" ""AWS"" ""Docker"" ""Kubernetes""",,/offers/emagine-polska-principal-data-engineer
Mid Full Stack Engineer,Java,hybrid,mid,Cognizant,Warszawa,13000-19000,,"""Java"" ""Java 11"" ""Java 8"" ""Java 8+"" ""Angular""","""TypeScript"" ""SQL"" ""PostgreSQL"" ""MsSQL""",/offers/cognizant-mid-full-stack-engineer
Inżynier R&D,Python,hybrid,mid,Amusys Production Sp.z o.o.,Zabierzów,None-None,None-None,"""C"" ""C++"" ""Rust"" ""Python""","""Embedded"" ""Git""",/offers/amusys-production-sp-z-o-o-inzynier-r-d
Principle DevOps Engineer,DevOps,hybrid,mid,GSK,Poznań,None-None,,"""GCP"" ""DevOps"" ""Leadership"" ""Azure"" ""Microservices"" ""Serverless"" ""Web Hosting"" ""Ansible"" ""Terraform"" ""SRE""",,/offers/gsk-principle-devops-engineer
Programista - Lider Zespołu,Java,remote,senior,KAMSOFT S.A.,Gdańsk,None-None,,"""Microsoft Azure"" "".Net"" ""SQL"" ""Java""","""Kotlin""",/offers/kamsoft-s-a-programista-lider-zespolu-gdansk
Performance Marketing Manager with IT background,Data,remote,mid,Limango Polska,Wrocław,,17000-23000,"""Power BI"" ""Python"" ""JAVA SCRIPT""",,/offers/limango-polska-performance-marketing-manager-with-it-background-wroclaw-323860
Młodszy Specjalista ds. bezpieczeństwa IT (CERT),Security,office,junior,PGE Systemy S.A.,Warszawa,None-None,,,"""SIEM"" ""EDR"" ""NGFW"" ""DLP"" ""IPS"" ""IDS"" ""SOAR""",/offers/pge-systemy-s-a-mlodszy-specjalista-ds-bezpieczenstwa-it-cert
LLM Engineer,ERP,office,senior,rynekpierwotny.pl,Warszawa,,None-None,"""Python"" ""SQL"" ""LLM""",,/offers/rynekpierwotny-pl-llm-engineer-28efc0ea-1f22-4711-aa9b-7390a9daf6d3
Java Developer,Java,remote,mid,CrustLab,Kraków,,15200-20160,"""Java"" ""API Design"" ""message queues"" ""Spring Boot"" ""SQL"" ""NoSQL""","""DDD"" ""Event sourcing"" ""Kafka"" ""Akka""",/offers/crustlab-java-developer-krakow-324923
Senior Java Software Developer,Java,remote,senior,Reply Polska Sp. z o. o.,Katowice,13000-22000,,"""Java"" ""Microservices"" ""NoSQL""","""Cloud""",/offers/reply-polska-sp-z-o-o-senior-java-software-developer-katowice
Integration Architect/ Data Architect,Data,remote,senior,Experis Manpower Group,Warszawa,,29280-33768,"""Data Integration"" ""Data modeling"" ""healthcare data standards"" ""API"" ""SOA""",,/offers/experis-manpower-group-integration-architect-data-architect-warszawa
Senior DevOps Engineer with OpenStack,DevOps,hybrid,senior,Samsung R&D Institute Poland,Kraków,None-None,,"""OpenStack"" ""GitLab"" ""Ansible"" ""Bash"" ""Python 3""",,/offers/samsung-r-d-institute-poland-senior-devops-engineer-with-openstack
Customer Support Polish/English and German/Italian,Support,hybrid,junior,OVHcloud,Wrocław,None-None,,,"""Customer Support"" ""IT Support""",/offers/ovhcloud-customer-support-polish-english-and-german-italian
DevOps Engineer,DevOps,remote,mid,Happy Team,Łódź,,25000-34000,"""Angielski"" ""ELK Stack"" ""Git"" ""Python"" ""Ansible""",,/offers/happy-team-remote-devops-engineer-1d6f00cf-6652-42c9-9638-5c8e00c0ce1b
IT Business Analyst (engineering),Analytics,hybrid,mid,Primaris,Warszawa,,20160-24360,"""UML"" ""BPMN"" ""SDLC""",,/offers/primaris-it-business-analyst-engineering
Product Owner,PM,hybrid,mid,STATSCORE Sp. z o.o.,Tychy,12600-16000,15120-19200,"""Product Management"" ""Communication Skills"" ""Team Leadership"" ""Scrum""",,/offers/statscore-sp-z-o-o-product-owner-tychy
SAP e-commerce Developer,ERP,remote,mid,NATEK,Warszawa,,None-None,"""SAP e-commerce"" ""Java"" ""English"" ""Spring""",,/offers/natek-sap-e-commerce-developer
Adobe Commerce Solution Architect,Architecture,hybrid,mid,ABB,Gliwice,None-None,,,"""HTML"" ""JavaScript""",/offers/abb-adobe-commerce-solution-architect-krakow
Senior DevOps and Kubernetes Engineer,DevOps,remote,senior,Jit Team,Gdynia,,21000-31500,"""Azure"" ""Kubernetes"" ""Terraform""","""ArgoCD""",/offers/jit-team-senior-devops-and-kubernetes-engineer
SME for Application Packaging,Admin,remote,mid,WIPRO,Wroclaw,None-None,None-None,"""Windows 10"" ""Wise Package Studio"" ""Instal Shield"" ""Powershell"" ""SCCM"" ""Altiris""",,/offers/wipro-sme-for-application-packaging-wroclaw
Administrator Aplikacji IT,Admin,hybrid,mid,eService Sp. z o.o.,Warsaw,None-None,,"""MS SQL"" ""Tomcat"" ""Bash""",,/offers/eservice-sp-z-o-o-administrator-aplikacji-it-warsaw
Network Engineer,Security,remote,mid,Haddad Brands,Łódź,,15000-20000,"""English"" ""LAN"" ""WAN"" ""Wi-Fi"" ""Aruba"" ""Cisco"" ""FTD"" ""ISE"" ""Security""","""Kemp""",/offers/haddad-brands-security-engineer
Lead Fullstack Angular Developer,JS,remote,senior,Capco Poland,Warsaw,,20160-26880,"""Angular"" ""TypeScript"" ""HTML5 / CSS3"" ""Amazon AWS""","""Java""",/offers/capco-poland-lead-fullstack-angular-developer
Senior Data Engineer,Data,remote,senior,Rite NRG,Kraków,26800-35000,25600-32000,"""SQL"" ""AWS"" ""Snowflake"" ""ETL"" ""Python""","""Kafka""",/offers/rite-nrg-senior-data-engineer
Kubernetes Specialist,DevOps,office,mid,DSV ISS,Warszawa,None-None,,"""Grafana"" ""CI/CD"" ""Cloud"" ""Kubernetes"" ""Prometheus"" ""ELK"" ""Jenkins"" ""Ansible"" ""Terraform"" ""ArgoCD""",,/offers/dsv-iss-kubernetes-specialist
Senior Full Stack Developer,JS,hybrid,senior,Idego,Gdynia,,24000-26000,"""TypeScript"" ""Node.js"" ""Java"" ""Python""",,/offers/idego-senior-full-stack-developer
Senior Fullstack Java Developer,Java,remote,senior,NATEK,Warszawa,18000-21000,22000-27000,"""Angular"" ""Spring"" ""Oracle"" ""JavaScript"" ""Kafka"" ""RabbitMQ"" ""MongoDB""",,/offers/natek-senior-fullstack-java-developer
Java Developer with ETL,Java,remote,mid,MindPal,Gliwice,,10000-18000,"""Hibernate"" ""MySQL"" ""Linux"" ""Java EE"" ""GitFLow"" ""ETL"" ""Maven""","""SQL"" ""Spring"" ""JMeter""",/offers/mindpal-java-developer-with-etl
Senior SAP PI Consultant,ERP,remote,senior,Eviden an Atos Group,Wrocław,,,"""Process Integration"" ""ABAP"" ""SAP PI"" ""German""",,/offers/eviden-an-atos-group-senior-sap-pi-consultant
Senior/Lead Golang Software Engineer,Go,remote,senior,IDT Corporation,Kraków,,19715-22869,"""Go"" ""NoSQL"" ""AWS"" ""Docker"" ""Amazon Web Services""","""ArgoCD""",/offers/idt-corporation-senior-lead-golang-software-engineer-krakow
Frontend Software Engineer (Aviation Industry),JS,hybrid,senior,AP-TECH,Warszawa,13000-18000,15000-22500,"""ReactJS"" ""TypeScript"" ""JavaScript"" ""Redux"" ""HTML5 / CSS3"" ""TDD"" ""CI/CD"" ""Python"" ""Docker"" ""Linux""",,/offers/ap-tech-front-end-software-engineer-aviation-industry
Digital Engineering Architect,Architecture,hybrid,mid,GSK,Poznań,None-None,,"""Data Management"" ""CDP"" ""Architecture""",,/offers/gsk-digital-engineering-architect-poznan
Solution Architect/Business Analyst,Data,office,mid,Locotranssped Sp. z o.o.,Poznań,None-None,None-None,"""MS Excel"" ""ERP"" ""DMS"" ""Analiza Biznesowa""",,/offers/locotranssped-sp-z-o-o-solution-architect-business-analyst-poznan-334069
TypeScript Game Developer,JS,hybrid,senior,Playtika,Warszawa,None-None,,"""HTML5"" ""TypeScript"" ""JavaScript"" ""pixiejs""",,/offers/playtika-typescript-game-developer
IT Supply Chain Business Consultant,C,office,mid,Dassault Systemes,Kraków,None-None,,"""Supply Chain""",,/offers/dassault-systemes-it-supply-chain-business-consultant-zabierzow
Vulnerability Management Analyst with German,Security,remote,mid,Experis Manpower Group,Warszawa,,30240-33600,"""Vulnerability Management"" ""SoC"" ""Cybersecurity""",,/offers/experis-manpower-group-vulnerability-management-analyst-with-german
Kierownik Projektu w Wydziale Zarządzania Projektami,PM,hybrid,mid,PGE Systemy S.A.,Warszawa,None-None,,"""Zarządzanie Projektami"" ""Project Management"" ""CRM"" ""ERP"" ""MS Office"" ""MS Sharepoint""",,/offers/pge-systemy-s-a-kierownik-projektu-w-wydziale-zarzadzania-projektami-warszawa-330651
Data Center Architect,Architecture,remote,senior,Experis Manpower Group,Warszawa,,24360-26880,"""Data Center knowledge"" ""Hardware"" ""VMware"" ""English"" ""KVM""",,/offers/experis-manpower-group-data-center-architect-warszawa
Senior DevOps/SRE Specialist,DevOps,office,senior,CAE Flight Services Poland,Kraków,None-None,,"""DevOps"" ""AWS"" ""Cloud"" ""Terraform"" ""Powershell"" ""SRE"" ""ITIL"" ""ITSM"" ""Agile"" ""Windows Server""",,/offers/cae-flight-services-poland-senior-devops-sre-specialist
Specjalista ds. Obsługi Klienta,Support,office,junior,KALASOFT,Suchy Las,,,,"""ERP"" ""CRM""",/offers/kalasoft-specjalista-ds-obslugi-klienta-suchy-las
Specjalista ds. sieci IT,Admin,office,mid,Nuctech,Kobyłka,None-None,,"""Network Administration"" ""Cisco"" ""Windows Server"" ""Linux"" ""IT Support""",,/offers/nuctech-specjalista-ds-sieci-it
Head of Engineering,Python,remote,c_level,Szkoła w Chmurze,Warszawa,,None-None,"""Django Rest Framework"" ""Tech Lead""",,/offers/szkola-w-chmurze-head-of-engineering-warszawa
Network Cisco Voice,Admin,hybrid,mid,HCLTech,Kraków,None-None,,"""VoiP"" ""SIP"" ""Expressways"" ""WebEx"" ""ITIL process"" ""IPT Platform"" ""Cube""",,/offers/hcltech-network-cisco-voice
Engineering Manager,PM,remote,senior,Altimetrik Poland,Wrocław,,20000-25000,"""Project Management"" ""English"" ""Agile"" ""Scrum""",,/offers/altimetrik-poland-engineering-manager
Analityk I linii wsparcia SOC,Support,office,junior,Mediarecovery,Katowice,None-None,,"""English""","""Microsoft Windows"" ""Linux OS"" ""HTTP protocol""",/offers/mediarecovery-analityk-i-linii-wsparcia-soc
Service Now Developer,Admin,remote,mid,ADC Eastern Europe,Poznań,15000-15000,,"""ServiceNow"" ""JavaScript"" ""HTML""",,/offers/adc-eastern-europe-service-now-developer-poznan
Architekt Rozwiązań IT,Architecture,remote,mid,ASTEK Polska,Kraków,18800-21658,26250-30240,"""UML"" ""BPMN"" ""Enterprise Architect""","""K8S"" ""Oracle DB"" ""Java/SOAP/REST"" ""Angular"" ""MongoDB"" ""Apache Kafka"" ""Camunda""",/offers/astek-polska-architekt-rozwiazan-it-krakow
C# .Net Developer with Cloud and Data Science,Net,remote,mid,Ryanair Labs,Wrocław,None-None,None-None,"""English"" "".NET C#"" ""Cloud"" ""Python"" ""SQL""","""Machine Learning""",/offers/ryanair-labs-c-net-developer-with-cloud-and-data-science
Linux Senior Developer,Admin,remote,senior,Fujitsu Technology Solutions,Wrocław,None-None,,"""Linux"" ""Git"" ""Ansible"" ""SUSE Manager"" ""RedHat Linux"" ""TeamCity"" ""Bitbucket""","""Morpheus"" ""Jenkins"" ""Python""",/offers/fujitsu-technology-solutions-linux-senior-developer
