Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
QA Automation Engineer,Testing,remote,mid,CrustLab,Warszawa,11000-14000,13000-17000,"""Cypress"" ""TypeScript"" ""Python"" ""HTTP protocol"" ""Locust""",,/offers/crustlab-qa-automation-engineer-warszawa-329363
System Engineer (Microsoft Hyper-V),Admin,remote,senior,emagine Polska,Warszawa,,26880-28560,"""Microsoft Hyper-V"" ""English"" ""Microsoft Windows""",,/offers/emagine-polska-system-engineer-microsoft-hyper-v
SailPoint Solution Architect,Architecture,remote,senior,HRO Digital,Kraków,,29000-35000,"""SailPoint"" ""Architecture"" ""Identity and Access"" ""PAM"" ""Cybersecurity""",,/offers/hro-digital-sailpoint-solution-architect
Senior Java Developer,Java,remote,senior,Asseco Data Systems,Gdańsk,None-None,None-None,"""Java"" ""Git"" ""Hibernate"" ""Maven""",,/offers/asseco-data-systems-senior-java-developer-228ad2cc-1786-4085-9c9e-080a1b34d405
Senior Back-End Java Developer,Java,hybrid,senior,DSV ISS,Warszawa,None-None,,"""Java"" ""Kafka"" ""MongoDB"" ""PostreSQL"" ""OIDC"" ""Docker"" ""Kubernetes"" ""ELK Stack"" ""CI/CD"" ""Azure DevOps""",,/offers/dsv-iss-senior-back-end-java-developer-warszawa
Mid/ Senior Angular Developer,JS,hybrid,mid,Reply Polska Sp. z o. o.,Katowice,13000-22000,,"""Angular"" ""JavaScript"" ""TypeScript""",,/offers/reply-polska-sp-z-o-o-mid-senior-angular-developer
Database Specialist,Data,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""DB2"" ""RedHat Linux"" ""Databases"" ""English"" ""JIRA"" ""Confluence""",,/offers/hsbc-service-delivery-database-specialist-krakow-323754
Specjalista Monitorowania Systemów Teleinformatycznych,C,hybrid,mid,DCG,Warszawa,None-None,,"""Linux"" ""Microsoft Windows"" ""LAN"" ""WAN"" ""Elasticsearch"" ""Grafana""",,/offers/dcg-specjalista-monitorowania-systemow-teleinformatycznych-warszawa
Konsultant SAP z j. niemieckim - FI/CO,ERP,remote,mid,dmTECH Polska,Wrocław,,16000-22000,"""Niemiecki"" ""SAP"" ""ERP""",,/offers/dmtech-polska-konsultant-sap-z-j-niemieckim-fi-co
QA Engineer,Testing,hybrid,mid,Scanye,Warszawa,,8000-10000,"""język polski"" ""REST API"" ""Insomnia"" ""JIRA"" ""cypres""",,/offers/scanye-qa-engineer
Remote Frontend Developer,JS,remote,senior,SOLTEQ Poland,Warszawa,16500-20000,19000-24000,"""JavaScript"" ""HTML"" ""CSS"" ""React"" ""Angular""",,/offers/solteq-poland-remote-frontend-developer-warszawa
Java Engineer II - Profile API,Java,hybrid,mid,Tesco Technology,Kraków,16000-23000,20000-27000,"""Java"" ""SQL"" ""Testing"" ""Kubernetes"" ""CI/CD""","""Azure"" ""JavaScript""",/offers/tesco-technology-java-engineer-ii-profile-api
NLP Engineer,Data,remote,mid,STX Next,Wrocław,,16800-28560,"""Python 3.x"" ""PyTorch"" ""Pandas"" ""MySQL"" ""Machine Learning""",,/offers/stx-next-data-scientist-wroclaw
Starszy Specjalista ds. Systemów Bankowych,Analytics,hybrid,senior,BGK,Warszawa,None-None,,"""eksploatacja systemów"" ""parametryzacja systemów"" ""Analiza Biznesowa"" ""analiza systemowa"" ""Testing""",,/offers/bgk-starszy-specjalista-ds-systemow-bankowych
ServiceNow Sr Developer,Admin,remote,senior,Cognizant Technology,Kraków,14000-17000,,"""ServiceNow"" ""ITIL"" ""Scripting"" ""UI""",,/offers/cognizant-technology-servicenow-sr-developer
DevOps Engineer,DevOps,hybrid,mid,monday.com,Warszawa,None-None,,"""Cloud"" ""Kubernetes""","""Amazon AWS"" ""Elasticsearch"" ""Docker"" ""Redis"" ""MySQL""",/offers/monday-com-devops-engineer-warszawa-320262
Senior Java/C++ developer,C,remote,senior,Luxoft Poland,Warszawa,None-None,,"""Java"" ""C++"" ""Analytical Thinking"" ""Problem Solving"" ""Networking""","""FIX messaging"" ""Trade lifecycle"" ""Trading and investment""",/offers/luxoft-poland-senior-java-c-developer-warszawa
Image Processing Algorithms Developer,Other,remote,senior,Britenet,Katowice,,25000-30500,"""Image Processing"" ""Computer Vision"" ""Deep Learning"" ""OpenCV"" ""Python"" ""Matlab""",,/offers/britenet-image-processing-algorithms-developer-katowice
Senior Data Analyst,Analytics,remote,senior,Aiplified,Kraków,,25600-33600,"""AWS"" ""BI"" ""Tableau"" ""Power BI"" ""Python"" ""ETL""","""Machine Learning""",/offers/aiplified-senior-data-analyst-krakow-320300
Samodzielny Konsultant SAP HR,ERP,hybrid,mid,KPMG,Warszawa,None-None,,"""Analityczne Myślenie"" ""English"" ""SAP HR""",,/offers/kpmg-samodzielny-konsultant-sap-hr-warszawa-319557
Platform DevOps Engineer,DevOps,hybrid,mid,DNV,Gdynia,None-None,,"""Azure DevOps"" ""Azure""",,/offers/dnv-platform-devops-engineer
Azure Solutions Architect,Admin,remote,senior,C&F,Warszawa,None-None,None-None,"""Azure"" ""Azure DevOps"" ""Databricks"" ""Azure Synapse"" ""Agile"" ""Data Warehousing"" ""Azure SQL"" ""Snowflake"" ""Neo4j""",,/offers/c-f-s-a-cloud-architect-aa655fe8-4319-4087-b205-db884e1ebbb9
Software Engineer Intern,Java,hybrid,junior,VISA,Warszawa,,,,"""Java"" ""C#"" ""C++""",/offers/visa-software-engineer-intern
Team Lead/Senior SAP Consultant,ERP,remote,senior,Fabres,Wrocław,,42000-47040,"""SAP"" ""Leadership""","""SAP EWM""",/offers/fabres-team-lead-senior-sap-consultant-wroclaw
SAP Inhouse Consultant,ERP,remote,mid,HUB HR,Bydgoszcz,17000-20000,,"""SAP"" ""SAP SD"" ""SAP MM"" ""SAP PP"" ""SAP WM""",,/offers/hub-hr-sap-inhouse-consultant
Site Reliability Engineer,DevOps,remote,senior,Maxio,Wrocław,,20000-30000,"""DevOps"" ""Kubernetes"" ""AWS"" ""Elasticsearch""",,/offers/maxio-devops-engineer-wroclaw
ETL/  SQL  Developer,Data,remote,mid,GreenMinds Sp. z o.o.,Warszawa,,15200-18200,"""Talend"" ""MS SQL"" ""Oracle""","""Power BI"" ""Java""",/offers/greenminds-sp-z-o-o-etl-developer
DevOps Engineer,DevOps,office,mid,Sollers Consulting Sp. z.o.o,Warszawa,11230-17360,13550-19000,"""DevOps"" ""AWS"" ""MS Azure"" ""PostgreSQL"" ""Oracle"" ""Jenkins"" ""Linux"" ""VMware""",,/offers/sollers-consulting-sp-z-o-o-devops-engineer-45d75ee7-86d8-4b36-a0e5-43013aaac955
Flutter Developer,Mobile,remote,mid,MindPal,Gdańsk,,8000-16000,"""Flutter"" ""Dart"" ""Firebase"" ""REST API""",,/offers/mindpal-flutter-developer-gdansk
Site IT Manager,ERP,hybrid,c_level,Hitachi Energy,Łódź,None-None,,"""IoT"" ""SAP HANA""",,/offers/hitachi-energy-site-it-manager
QA Engineer,Testing,remote,senior,Marcel S.A.,Gdańsk,,20000-30000,"""Test Plans"" ""ECMAScript"" ""Jenkins"" ""CI/CD pipelines"" ""Agile""","""Cypress"" ""Cucumber"" ""pact.io"" ""JMeter"" ""Kubernetes""",/offers/marcel-s-a-qa-engineer-gdansk-329688
Angular Developer,JS,remote,mid,Nexio Management,Warszawa,None-None,None-None,"""Angular 2+"" ""HTML5 / CSS3""","""TypeScript""",/offers/nexio-management-angular-developer-warszawa
Senior Angular Developer,Java,remote,senior,KMD Poland,Warszawa,,23000-28000,"""Angular"" ""Docker"" ""Kubernetes"" ""MS Azure""",,/offers/kmd-poland-senior-angular-developer
AI Research Engineer,Data,hybrid,senior,Zeta Labs,Warszawa,,30000-40000,"""AI"" ""Machine Learning"" ""LLM""",,/offers/zeta-labs-ai-research-engineer
Senior Data Engineer,Data,remote,senior,j-labs,Warszawa,,27000-32000,"""Snowflake"" ""Airflow"" ""SQL Server"" ""Python"" ""AWS"" ""GCP"" ""NoSQL""",,/offers/j-labs-senior-data-engineer-warszawa
Java Developer Cloud Native Stack,Java,hybrid,mid,Reply Polska Sp. z o. o.,Katowice,,16000-22400,"""Java"" ""Kafka"" ""Spring Boot"" ""Docker"" ""Kubernetes""",,/offers/reply-polska-sp-z-o-o-java-developer-cloud-native-stack-katowice
Specjalista ds. bezpieczeństwa IT,Security,office,junior,Veolia Energia Polska,Łódź,None-None,,"""MS Windows"" ""Linux""",,/offers/veolia-energia-polska-specjalista-ds-bezpieczenstwa-it-lodz
Cloud Operations Manager (Puppet Operations),Admin,remote,senior,PwC Polska,Warszawa,None-None,,"""Linux"" ""Microsoft Office tools"" ""Bash"" ""Golang"" ""Java"" ""JavaScript"" ""Python"" ""Ruby""","""SOC2"" ""CIS Benchmarks""",/offers/pwc-polska-cloud-operations-manager-puppet-operations
MS Dynamics AX Developer,ERP,hybrid,mid,NRF Poland Sp. z o.o.,Gdańsk,None-None,,"""Software Development"" ""English"" ""Microsoft Dynamics AX X++"" "".Net"" ""T-SQL"" ""REST API"" ""SOAP""","""MS SQL Server""",/offers/nrf-poland-sp-z-o-o-ms-dynamics-ax-developer-gdansk-324668
Power Platform / RPA Developer,Data,remote,mid,Islandsbanki,Warszawa,,17000-23000,"""Blue Prism"" ""Power Platform"" ""Power Automate"" ""SharePoint""","""Microsoft Azure"" ""Power BI""",/offers/islandsbanki-power-platforms-rpa-developer-warszawa-323820
Analityk Biznesowy,Analytics,remote,mid,makeitright,Warszawa,,15000-18000,"""JIRA"" ""Confluence""",,/offers/makeitright-analityk-procesowy-warszawa
DevOps Engineer with AWS,DevOps,remote,senior,Objectivity,Gdańsk,15000-20300,23520-30240,"""AWS"" ""Terraform"" ""CI/CD"" ""Git"" ""English""","""Docker"" ""Kubernetes""",/offers/objectivity-senior-devops-engineer-with-aws
SOAR Engineer,Security,remote,mid,Fujitsu,Łódź,None-None,,"""SOAR"" ""Python"" ""C#""","""RESTful APIs"" ""Gitlab/Github""",/offers/fujitsu-soar-engineer
Analytics Manager (Remote or Hybrid),Data,remote,senior,Kitopi,Kraków,21600-24100,26000-29000,"""Analytics"" ""Team Leadership"" ""Project Management"" ""Stakeholder Management"" ""Statistics"" ""SQL"" ""Tableau/PowerBI"" ""Collaboration"" ""ELT"" ""Python""",,/offers/kitopi-analytics-manager-remote-or-hybrid
.NET Developer,Net,remote,mid,SellIntegro,Wrocław,,12000-20000,"""ASP .NET Core"" ""Docker"" ""Unit Testing"" "".Net"" ""SQL"" ""Git"" ""C#"" "".Net Framework"" ""Web API""",,/offers/sellintegro-net-developer-wroclaw
Junior/Regular Full Stack Java Developer,Java,hybrid,junior,Infor,Wrocław,None-None,,,"""HTML5"" ""CSS"" ""jQuery"" ""Oracle"" ""MySQL"" ""JavaScript"" ""Agile"" ""Docker"" ""React"" ""Angular""",/offers/infor-junior-regular-full-stack-java-developer
Specjalista ds. Infrastruktury lokalnej IT,Support,hybrid,mid,Medicover,Warszawa,None-None,,"""VMware"" ""GPO"" ""Active Directory DHCP"" ""Cisco""","""Certyfikat CCNA""",/offers/medicover-specjalista-ds-infrastruktury-lokalnej-it-warszawa-319343
Java Developer with ETL,Java,remote,mid,MindPal,Gliwice,,10000-18000,"""Hibernate"" ""MySQL"" ""Linux"" ""Java EE"" ""GitFLow"" ""ETL"" ""Maven""","""SQL"" ""Spring"" ""JMeter""",/offers/mindpal-java-developer-with-etl
MES Developer,Other,hybrid,mid,RITS Professional Services,Kraków,8000-16000,,"""Oracle"" ""PL/SQL"" ""XML"" ""TCP/IP"" ""WebService"" ""MS Office"" ""Windows""",,/offers/rits-professional-services-mes-developer
ERP Senior Platform Manager SAP IBP Lead,ERP,hybrid,senior,Takeda,Łódź,None-None,,"""ERP"" ""Leadership""",,/offers/takeda-erp-senior-platform-manager-sap-ibp-lead
Power Platform / RPA Developer,Other,remote,mid,Islandsbanki,Warszawa,,17000-23000,"""Blue Prism"" ""Power Platform"" ""Power Automate"" ""SharePoint""","""Microsoft Azure"" ""Power BI""",/offers/islandsbanki-power-platforms-rpa-developer-warszawa
Konsultant projektu CRM,Analytics,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,"""Enova365"" ""XML"" ""PL/SQL"" ""testy""","""C#"" ""CRM"" ""ERP""",/offers/soneta-sp-z-o-o-konsultant-projektu-crm-krakow-323000
Data Platforms and Cloud Architect,DevOps,hybrid,senior,InfiniteDATA,Warszawa,,25000-32000,"""English"" ""Clouds Transformations"" ""Data Warehousing"" ""Azure"" ""AWS"" ""Snowflake"" ""Teradata"" ""SQL"" ""MySQL""",,/offers/infinitedata-solutions-presales-architect-cloud-and-data-platforms-warszawa
Senior Cybersecurity Architect,Security,remote,senior,Harman Connected Services,Łódź,16000-27000,21300-36000,"""Embedded"" ""C"" ""Linux"" ""Cybersecurity"" ""TARA"" ""C++""",,/offers/harman-connected-services-senior-cybersecurity-architect
SAP Solution Architect,Architecture,remote,senior,Fujitsu,Łódź,,None-None,"""SAP"" ""Agile"" ""Waterfall"" ""Customer Centricity"" ""English""","""SAP on Azure"" ""SAP on Rise""",/offers/fujitsu-sap-solution-architect-lodz
Junior Malware Analyst,Security,hybrid,junior,ESET,Kraków,7000-9000,,"""HTML"" ""JavaScript""","""VBScript"" ""Powershell"" ""Python"" ""Autolt"" ""Assembler x86/x64""",/offers/eset-junior-malware-analyst
Fullstack .NET Developer (TERG S.A.),Net,remote,mid,E Net Production Sp. z o.o.,Łódź,8000-11000,9500-13250,""".Net"" ""WebService"" ""C#""","""MS SQL"" ""T-SQL"" ""Visual Studio"" ""Angular"" ""TypeScript"" ""REST API""",/offers/e-net-production-sp-z-o-o-fullstack-net-developer-terg-s-a
.Net Azure Developer,Net,hybrid,mid,Medicalgorithmics S.A.,Warszawa,None-None,None-None,"""C#"" "".Net"" ""Azure"" ""SOA"" ""Powershell"" ""Microservices""",,/offers/medicalgorithmics-s-a-net-azure-developer-warszawa-301750
Administrator SAP - Moduł MM,Admin,hybrid,mid,PWPW S.A,Warszawa,None-None,,"""SAP MM""",,/offers/pwpw-s-a-administrator-sap-modul-mm
St Spec ds. Infrastruktury Technicznej Data center,Data,office,senior,PKO Bank Polski,Wieruchów,None-None,,"""Data Center"" ""G1""",,/offers/pko-bank-polski-st-spec-ds-infrastruktury-technicznej-wieruchow
Tester Manualny,Testing,remote,mid,Activerse.app,Wrocław,,7000-12000,"""GraphQL"" ""API Testing"" ""JIRA"" ""DevTools"" ""SQL"" ""Confluence""","""ISTQB""",/offers/activerse-app-tester-manualny-wroclaw
Junior QA Engineer,Testing,remote,junior,Tpay,Poznań,6500-8000,6500-8000,,"""GitLab"" ""Postman"" ""Java"" ""REST Assured"" ""Playwright"" ""Appium""",/offers/tpay-junior-qa-engineer
"Senior Software Engineer, Backend",Java,remote,senior,SmartRecruiters Inc.,Kraków,18000-25000,21000-28500,"""Java"" ""Microservices"" ""PostreSQL"" ""REST API"" ""Docker"" ""Kubernetes"" ""Amazon AWS"" ""Elasticsearch"" ""JUnit""",,/offers/smartrecruiters-inc-senior-software-engineer-backend-krakow
Team Leader (Software Team),PM,hybrid,senior,Lufthansa Systems,Gdańsk,15000-25000,,"""Team Leadership"" ""Software Development""",,/offers/lufthansa-systems-team-leader-software-team
FullStack Developer,JS,hybrid,mid,People Trust,Warszawa,,22000-28500,"""Angular"" ""Node.js"" ""Git"" ""Linux"" ""NgRx"" ""Express.js""","""Docker"" ""AWS""",/offers/people-trust-fullstack-developer
Konsultant ds. wydajności oprogramowania ERP,Net,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,""".Net"" ""SQL"" ""Analityczne Myślenie"" ""Visual Studio""","""MS SQL""",/offers/soneta-sp-z-o-o-konsultant-ds-wydajnosci-oprogramowania-erp
Pre-sales / Solution Architect,Architecture,remote,senior,Codibly,Warszawa,,26880-36960,"""AWS"" ""Azure"" ""Java"" ""PHP"" ""English""",,/offers/codibly-pre-sales-solution-architect-709796cd-1ab3-4313-bb4e-fd5ae47d6d77
Developer IT BI Solutions (Spark),Data,hybrid,mid,PUMA Polska Sp. z o.o.,Katowice,None-None,,"""Azure"" ""Azure BI Services"" ""Spark"" ""DevOps"" ""Python"" ""PySpark"" ""SQL"" ""T-SQL""",,/offers/puma-polska-sp-z-o-o-developer-it-bi-solutions-spark-katowice-315378
WordPress Developer,HTML,remote,mid,DigitLabs Sp. z o.o.,Warszawa,,8000-12000,"""WordPress"" ""HTML"" ""WooCommerce"" ""PHP"" ""JavaScript"" ""CSS""","""UX""",/offers/digitlabs-sp-z-o-o-wordpress-developer
Junior React Developer,JS,remote,junior,Megaron S.A.,Szczecin,7000-13000,7000-13000,"""React"" ""JavaScript"" ""TypeScript""","""Next.js"" ""Node"" ""SQL""",/offers/megaron-s-a-frontend-react-developer-szczecin
Dashboard Builder (Amplitude Specialist),Admin,hybrid,mid,STEPWISE,Warszawa,,None-None,"""Amplitude"" ""Dashboards"" ""English""",,/offers/stepwise-dashboard-builder-amplitude-specialist-warszawa-325110
Dynamics 365 Architect,Architecture,remote,senior,Neontri,Warszawa,,27000-33000,"""Dynamics 365"" ""Azure""",,/offers/neontri-dynamics-365-architect
Senior  Java Developer,Java,office,senior,Luxoft Poland,Warszawa,None-None,,"""Java"" ""Microservices"" ""Kubernetes"" ""RabbitMQ"" ""Hazelcast"" ""Spring Boot""","""Google Cloud""",/offers/luxoft-poland-senior-java-developer-warszawa-318111
EDI Developer,Net,hybrid,senior,DSV ISS,Warszawa,None-None,,"""EDI"" ""Java"" ""C++"" ""C#"" ""SQL"" ""XML"" ""JSON"" ""XPath"" ""CSV""",,/offers/dsv-iss-edi-developer-warszawa-326182
SAP PO/PI Developer,ERP,hybrid,mid,Accenture,Katowice,None-None,,"""SAP PO/PI"" ""Interface Development""",,/offers/accenture-sap-po-pi-developer-katowice
Ruby on Rails Developer,Ruby,remote,mid,SonarHome S. A.,Poznań,,10000-16000,"""Ruby on Rails"" ""PostgreSQL"" ""English""","""React"" ""TypeScript"" ""GraphQL"" ""Python""",/offers/sonarhome-s-a-ruby-on-rails-developer-poznan
EDS Experience Analyst,PM,hybrid,junior,Takeda,Łódź,None-None,,"""Enterprise Data Services"" ""Insights & Analytics"" ""Power BI"" ""Lean Six Sigma"" ""Design for Six Sigma"" ""Change Management"" ""Process & Data Modeling"" ""Communication Skills""",,/offers/takeda-eds-experience-analyst-lodz-321738
Backend Software Engineer,Python,remote,mid,Reply Polska Sp. z o. o.,Wrocław,9000-16000,,"""Python"" ""frontend technologies"" ""Backend technologies""","""DevOps"" ""CI/CD""",/offers/reply-polska-sp-z-o-o-backend-software-engineer-wroclaw
Senior Full Stack Developer,PHP,hybrid,senior,Krakow Direct,Kraków,,15000-22000,"""PHP"" ""HTML5 / CSS3"" ""JS"" ""Architecture"" ""Symfony"" ""AngularJS"" ""RDBMS""",,/offers/krakow-direct-senior-full-stack-developer
Administrator Systemów,Admin,hybrid,mid,Scalo Sp. z o.o.,Wrocław,,13000-16800,"""MS Windows Server"" ""Red Hat"" ""Linux"" ""OpenShift"" ""Kubernetes"" ""Oracle""",,/offers/scalo-sp-z-o-o-administrator-systemow
Senior DevOps Engineer,DevOps,remote,senior,L2BEAT,Warszawa,,24015-36022,"""Ansible"" ""Terraform"" ""Docker"" ""Git"" ""Grafana"" ""Prometheus"" ""AWS""",,/offers/l2beat-senior-devops-engineer
Kanban Delivery Manager (Scrum Master),PM,hybrid,senior,ClearCourse Dev,Kraków,,None-None,"""Scrum"" ""Scrum Master"" ""Kanban"" ""Software Development""","""Microsoft"" ""Lean/Agile""",/offers/clearcourse-dev-kanban-delivery-manager-scrum-master-krakow-326792
Analytics Manager (Remote or Hybrid),Analytics,remote,senior,Kitopi,Warszawa,21600-24100,26000-29000,"""Analytics"" ""Team Leadership"" ""Project Management"" ""Stakeholder Management"" ""Statistics"" ""SQL"" ""Tableau/PowerBI"" ""Collaboration"" ""ELT"" ""Python""",,/offers/kitopi-analytics-manager-remote-or-hybrid-warszawa
Remote L2 Support Engineer (with Java),Support,remote,mid,WITTY TECH LTD,Londyn,,10802-15122,"""Java""","""Spring Boot"" ""SQL"" ""REST API"" ""Git"" ""Kafka"" ""AWS"" ""Kubernetes""",/offers/witty-tech-ltd-remote-l2-support-engineer-londyn
Administrator IT,Admin,office,mid,Promatic Group,Jelenia Góra,None-None,None-None,"""Active Directory"" ""JIRA"" ""Confluence"" ""Microsoft Azure""","""SVN"" ""Zabbix"" ""Elasticsearch""",/offers/promatic-group-administrator-it
Principal Application Java Architect - Crew Manager,Architecture,hybrid,senior,CAE Flight Services Poland,Kraków,None-None,None-None,"""Java Development"" ""Spring"" ""Spring Boot"" ""Apache Camel"" ""Drools"" ""Big Data"" ""English""",,/offers/cae-flight-services-poland-principal-application-java-architect-crew-manager-krakow
Mobile Lead,PM,remote,senior,ICEO - Venture Builder,Kraków,,25000-35000,"""Mobile Apps"" ""Android"" ""Flutter"" ""React Native"" ""iOS""",,/offers/iceo-venture-builder-mobile-lead-krakow
Data Analyst/ PowerBI Developer,Analytics,hybrid,mid,NATEK,Warszawa,16000-16000,24000-24000,"""Business Analysis"" ""Communication Skills"" ""English"" ""Data analysis"" ""PowerBi"" ""Reporting"" ""Stakeholder Management"" ""SQL""","""AWS Redshift""",/offers/natek-data-analyst-powerbi-developer
UX Design Lead (with German),UX/UI,remote,senior,Crealogix,Warszawa,,24000-28800,"""HTML"" ""CSS"" ""Figma"" ""InVision"" ""Zeplin"" ""German""",,/offers/crealogix-ux-design-lead-with-german-warszawa
Projektant Architektury Oprogramowania,Architecture,remote,mid,KAMSOFT S.A.,Warszawa,None-None,,"""UML"" ""Enterprise Architect"" ""SQL"" ""Microsoft Azure"" ""Java""",,/offers/kamsoft-s-a-projektant-architektury-oprogramowania-warszawa
QA Engineer,Testing,remote,mid,MindPal,Gdańsk,,7000-11000,"""Selenium"" ""Cypress"" ""JMeter"" ""Postman""",,/offers/mindpal-qa-engineer-gdansk
Test Automation Engineer,Testing,hybrid,mid,HSBC Service Delivery,Kraków,None-None,,"""QA"" ""Test Automation"" ""Testing""","""Git"" ""Agile""",/offers/hsbc-service-delivery-test-automation-engineer
SysOps,Admin,remote,mid,Xopero Software,Poznań,,8000-15000,"""Linux"" ""Ubuntu"" ""CentOS""",,/offers/xopero-software-sysops
Power BI Developer,Data,remote,mid,summ-it,Poznań,,7000-12000,"""Power BI"" ""DAX"" ""Power Query"" ""Power BI Report Builder"" ""T-SQL""",,/offers/summ-it-power-bi-developer
Project Manager/ Product Owner,PM,office,mid,TME Sp. z o.o.,Łódź,None-None,,"""Atlassian"" ""MS Project"" ""E-commerce"" ""MS Office"" ""PMI"" ""PRINCE2""",,/offers/tme-sp-z-o-o-project-manager-it-product-owner
Senior PHP Developer with German,PHP,remote,senior,VM.PL,Wrocław,19000-21000,27000-30000,"""PHP 8"" ""Niemiecki"" ""Angielski""","""Rust"" ""Travis"" ""Scrutinizer"" ""Codecov""",/offers/vm-pl-senior-php-developer-with-german-wroclaw
Network Administrator,Admin,remote,mid,cloudatus,Rzeszów,11000-21000,15000-25000,"""IP networks"" ""LAN/WAN"" ""routing"" ""Wi-Fi""","""SD-WAN"" ""zScaler""",/offers/cloudatus-network-administrator
Remote React Developer,JS,remote,senior,Connectis,Wrocław,,20000-25000,"""React"" ""TypeScript"" ""Redux""",,/offers/connectis-remote-react-developer-wroclaw-326615
Senior Server Administrator,Admin,office,senior,Master Care sp. z o.o.,Łódź,,17000-21000,"""MS Windows Server"" ""Active Directory"" ""Office 365"" ""VMware""",,/offers/master-care-sp-z-o-o-senior-server-administrator
Senior Java Developer,Java,remote,senior,Awareson Sp. z o.o.,Warszawa,,28500-31000,"""Java"" ""Spring"" ""Apache Kafka"" ""Docker"" ""Kubernetes""","""Flink"" ""Spark""",/offers/awareson-sp-z-o-o-senior-java-developer-warszawa
Specialist – Cloud Operations Engineer,DevOps,remote,mid,Arla,Sopot,None-None,,"""Azure Data Factory"" ""Azure Data Lake"" ""Spark"" ""ARM"" ""MS SQL"" ""Python""","""Databricks""",/offers/arla-specialist-cloud-operations-engineer-sopot
Data Engineer,Data,remote,mid,Datumo,Warszawa,,14000-25000,"""Apache Spark"" ""Cloud"" ""Python"" ""Big Data"" ""Scala""","""Airflow"" ""Docker"" ""Kafka"" ""Snowflake"" ""Databricks""",/offers/datumo-big-data-engineer-271dab9e-0719-42b1-b10d-cc6635f7b178
DevOps Engineer TALENT POOL,DevOps,remote,mid,Rainlabs Services Sp.z o.o.,Kraków,11000-16000,16800-28560,"""English"" ""Python"" ""Linux"" ""Git"" ""Groovy"" ""Docker"" ""Jenkins"" ""Shell""","""Ansible"" ""AOSP""",/offers/rainlabs-services-sp-z-o-o-devops-engineer-talent-pool
Mid QA Engineer,Testing,remote,mid,Kodiak Hub,Gdańsk,,12000-18000,"""Manual Testing"" ""Scrum""","""Test Automation"" ""Cypress""",/offers/kodiak-hub-mid-qa-engineer
"DevOps Engineer (Kubernetes, Ansible)",DevOps,hybrid,mid,ITDS,Warszawa,,16000-21000,"""Linux"" ""Kubernetes"" ""Ansible"" ""Python""","""Elasticsearch"" ""Apache Kafka"" ""Redis""",/offers/itds-devops-engineer-kubernetes-ansible
Senior Test Engineer (mobile),Testing,remote,senior,7N,Warszawa,,28560-31920,"""Mobile App Testing"" ""Java"" ""Cucumber"" ""Appium"" ""detox""",,/offers/7n-senior-test-engineer-mobile-warszawa
Senior C++ Engineer,C,remote,senior,TechMagic,Warszawa,,28017-32020,"""C++"" ""Python"" ""SaaS"" ""Cloud"" ""Amazon AWS""",,/offers/techmagic-senior-c-engineer-warszawa
Senior Enterprise Data Architect,Data,remote,senior,DXC Technology,Kraków,None-None,,"""Data Management"" ""Data analysis"" ""Relational Databases""","""ERWIN"" ""ERStudio"" ""Azure Synapse"" ""Azure SQL Server""",/offers/dxc-technology-senior-enterprise-data-architect-krakow
Senior Data Scientist,Data,remote,senior,hubQuest,Warszawa,,28500-37000,"""Python"" ""Machine Learning"" ""Statistics"" ""NumFOCUS stack""","""Spark"" ""Scala"" ""R""",/offers/hubquest-senior-data-scientist-warszawa-322206
Senior Integration Systems Engineer (GCP),Admin,hybrid,senior,Lufthansa Systems,Gdańsk,14000-21000,15000-26000,"""Google Cloud Platform"" ""Azure DevOps"" ""Terraform""","""Bash"" ""Powershell"" ""Python"" ""DevOps"" ""Grafana"" ""Kibana"" ""Programming""",/offers/lufthansa-systems-senior-integration-systems-engineer-gcp-gdansk
"Full-stack Engineer (React JS, Python, Docker)",Python,hybrid,mid,Rainlabs Services Sp.z o.o.,Kraków,11000-16000,16800-28560,"""ReactJS"" ""TypeScript"" ""JavaScript"" ""HTML"" ""CSS"" ""Git"" ""MaterialUI"" ""NodeJS"" ""Linux"" ""Docker""",,/offers/rainlabs-services-sp-z-o-o-full-stack-engineer-react-js-python-docker-krakow
Analityk Systemowy,Analytics,hybrid,senior,makeitright,Wrocław,,20000-24000,"""BPMN"" ""UML"" ""JIRA"" ""Agile"" ""AsyncAPI"" ""SOAP"" ""REST""","""PL/SQL""",/offers/makeitright-analityk-systemowy-wroclaw-324270
Linux/Windows BI Platform Administrator,Data,remote,mid,DXC Technology,Kraków,None-None,None-None,"""Active Directory"" ""Cloud"" ""Windows Server""",,/offers/dxc-technology-linux-windows-bi-platform-administrator-krakow-326257
Software Tester SQA,Testing,remote,mid,SdNcenter sp. z o.o.,Warszawa,,7972-14400,"""SQA"" ""Azure DevOps"" ""CSV"" ""English""","""Selenium""",/offers/sdncenter-sp-z-o-o-senior-software-testing-lead-sqa
Tagetik Developer,Data,hybrid,mid,Accenture,Wrocław,None-None,None-None,"""English"" ""CCH Tagetik"" ""EPM platforms""",,/offers/accenture-tagetik-developer-wroclaw
