Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Senior Python Developer (with DevOps skills),Python,remote,senior,Brytlyt,Warszawa,,20000-26000,"""Python"" ""Google Cloud Platform"" ""DevOps"" ""Docker""","""GitLab"" ""Linux"" ""pytest"" ""Terraform"" ""Ansible"" ""Kubernetes""",/offers/brytlyt-senior-python-developer-with-devops-skills
Project Manager,PM,remote,mid,Miquido,Kraków,9100-12700,10900-15100,"""English"" ""Agile"" ""Waterfall""","""JIRA"" ""Confluence""",/offers/miquido-project-manager-krakow-306314
Software Engineer C#/.NET,Net,remote,mid,KUBO,Gdańsk,None-None,,""".NET C#"" ""desktop"" ""CI/CD"" ""WPF""","""UWP"" "".NET Blazor"" ""Mobile Apps""",/offers/kubo-software-engineer-c-net
Senior Scrum Master,PM,hybrid,senior,Stonex Poland,Kraków,None-None,,"""Agile"" ""Scrum"" ""Agile Mentoring"" ""Coaching skills"" ""SDLC""",,/offers/stonex-poland-senior-scrum-master
Senior Frontend Mobile Developer,JS,remote,senior,7N,Warszawa,,25200-30240,"""Front-End"" ""Mobile Apps"" ""Apache Cordova"" ""Testing"" ""PWA""",,/offers/7n-senior-frontend-mobile-developer-warszawa
Application Support Engineer,Admin,remote,mid,DXC Technology,Warszawa,None-None,,"""Bash"" ""Python"" ""JBoss"" ""Java"" ""AWS/Oracle"" ""ELK/Elastic Stack""","""AWS Connect"" ""Dynatrace""",/offers/dxc-technology-application-support-engineer-warszawa-324018
Third Party Risk Manager,PM,remote,senior,HSBC Service Delivery,Kraków,None-None,,"""Management"" ""Communication Skills"" ""Risk Management""",,/offers/hsbc-service-delivery-third-party-risk-manager
Frontend Developer (Angular),JS,hybrid,senior,Spyrosoft,Białystok,13550-18500,18500-25200,"""JavaScript"" ""TypeScript"" ""HTML"" ""CSS"" ""Angular""",,/offers/spyrosoft-frontend-developer-angular-bialystok-333484
Python / Azure Developer,Python,hybrid,senior,Talent Hills,Warszawa,23000-27000,,"""Azure"" ""Python"" ""Azure SQL"" ""Azure API"" ""Azure Data Lake"" ""Apache Spark"" ""Apache Kafka""","""Java""",/offers/talent-hills-python-azure-developer
Azure Support Engineer,Support,office,mid,LTIMindtree,Kraków,None-None,,"""ASP.NET"" ""Azure""",,/offers/ltimindtree-azure-support-engineer
Senior ML Security Engineer,Security,hybrid,senior,Snowflake,Warszawa,30000-60000,,"""Python"" ""SQL"" ""Cybersecurity"" ""Machine Learning"" ""Cloud Computing""",,/offers/snowflake-senior-ml-security-engineer
PHP Developer,PHP,remote,mid,BaseLinker,Warszawa,,16000-21000,"""PHP"" ""MySQL"" ""REST API"" ""Git""","""JavaScript"" ""PHPUnit"" ""Magento"" ""WooCommerce""",/offers/baselinker-php-developer-warszawa-319788
Młodszy Specjalista ds. bezpieczeństwa IT (CERT),Security,office,mid,PGE Systemy S.A.,Warszawa,None-None,,,"""SIEM"" ""EDR"" ""NGFW"" ""DLP"" ""IPS"" ""IDS"" ""SOAR""",/offers/pge-systemy-s-a-mlodszy-specjalista-ds-bezpieczenstwa-it-cert-warszawa
Data Analyst,Data,hybrid,mid,ARCHE CONSULTING,Wrocław,14000-20000,,"""Power BI"" ""Azure"" ""SQL"" ""Data"" ""Oracle""",,/offers/arche-consulting-data-analyst
Senior React Native Developer,Mobile,remote,senior,BlockLabs,Warszawa,,24000-28000,"""JavaScript"" ""React Native"" ""Mobile"" ""TypeScript"" ""Android"" ""iOS""",,/offers/blocklabs-senior-react-native-developer-warszawa
Senior Site Reliability Engineer,Data,office,senior,DSV ISS,Warszawa,None-None,,"""Java"" ""Databases"" ""MongoDB"" ""MySQL"" ""PostgreSQL""","""Kibana"" ""Elasticsearch"" ""Cloud"" ""Azure DevOps"" ""Kubernetes""",/offers/dsv-iss-senior-site-reliability-engineer-warszawa-317276
Android Developer (Java & Kotlin),Mobile,remote,mid,MindPal,Warszawa,,14500-22500,"""Java"" ""Kotlin"" ""Android""","""beacons"" ""Indoor navigation""",/offers/mindpal-android-developer-java-kotlin-warszawa
Architekt Korporacyjny (k/m),Architecture,hybrid,senior,PSE S.A.,Warszawa,None-None,,"""TOGAF"" ""Angielski"" ""Architecture"" ""Enterprise Architect""","""ArchiMate"" ""Cybersecurity"" ""ESB"" ""AWS"" ""IBM"" ""Sparx Prolaborate""",/offers/pse-innowacje-sp-z-o-o-architekt-korporacyjny-k-m
Senior Full Stack Developer Java/Angular,Java,hybrid,senior,Spyrosoft,Łódź,13550-21600,18480-29400,"""Java"" ""Angular"" ""CI/CD"" ""AWS"" ""Azure"" ""TypeScript"" ""English""",,/offers/spyrosoft-senior-full-stack-developer-java-angular-lodz
Horizontal IT Audit President,Testing,hybrid,c_level,State Street,Kraków,None-None,,"""management skills"" ""English"" ""Excellent analytical""","""data analytics"" ""Data Visualization"" ""IT General Controls""",/offers/state-street-horizontal-it-audit-vice-president-hybrid
Murex Business Analyst,Analytics,hybrid,mid,Collabera Digital,Warszawa,,22000-28000,"""Business Analysis""",,/offers/collabera-digital-murex-business-analyst
DevOps Engineer,DevOps,remote,mid,Livespace Sp. z o.o.,Wrocław,15000-20000,20000-25000,"""AWS"" ""Docker"" ""Kubernetes"" ""Terraform""","""PHP""",/offers/livespace-sp-z-o-o-devops-engineer-wroclaw
Programista C# – projekt enova365,Data,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,"""Enova365"" ""C#"" ""Angielski""","""SQL"" ""Oracle"" ""TFS"" ""Git"" ""ERP""",/offers/soneta-sp-z-o-o-programista-c-projekt-enova365-krakow-322833
Senior Python ( Django) Developer,Python,hybrid,senior,Talixo,Kraków,,20000-23000,"""Django"" ""Python"" ""Django Rest Framework"" ""PostgreSQL""",,/offers/talixo-senior-python-django-developer-krakow-316200
Full Stack Developer (React & Node.js),JS,hybrid,mid,dr Poket,Warszawa,,11000-15000,"""React"" ""JavaScript"" ""Node.js"" ""MongoDB""","""Git"" ""Agile""",/offers/dr-poket-full-stack-developer-react-node-js-warszawa
Senior Cloud Security Engineer (Security Assurance Team),Security,remote,senior,Snowflake,Warszawa,35000-70000,,"""Security"" ""IT Security"" ""Cloud"" ""Python"" ""AWS"" ""Azure""","""GCP""",/offers/snowflake-senior-cloud-security-engineer-security-assurance-team
Młodszy Programista SQL,ERP,office,junior,Sente,Wrocław,6000-7000,7500-8800,,"""SQL""",/offers/sente-mlodszy-programista-sql
Senior Front end,Other,remote,senior,Benko Digital Ltd,San Gilian,17351-24726,,"""Angular"" ""TypeScript"" ""GraphQL"" ""RxJS"" ""Docker"" ""Karma"" ""GitLab"" ""NodeJS"" ""Express.js""",,/offers/benko-digital-ltd-senior-front-end
Integration Architect (CIG),Architecture,hybrid,mid,LeverX,Wrocław,None-None,,"""SAP""",,/offers/leverx-integration-architect-cig
Cyber Security Architect,Architecture,remote,senior,Fujitsu,Łódź,None-None,None-None,"""SIEM"" ""Network Security"" ""Cloud"" ""Azure"" ""Data protection"" ""Cybersecurity"" ""English""",,/offers/fujitsu-cyber-security-architect-lodz
SAP Basis Administrator,Admin,hybrid,senior,Warner Bros. Discovery,Warszawa,None-None,,"""SAP Basis Administration"" ""NetWeaver 7.0"" ""S/4HANA"" ""BRIM"" ""BW/4Hana"" ""Enhancement Packages"" ""ABAP""",,/offers/warner-bros-discovery-sap-basis-administrator-warszawa
Senior DevOps Engineer Cloud Platform,DevOps,office,senior,Samsung R&D Institute Poland,Kraków,None-None,,"""Python 3"" ""OpenStack"" ""Kubernetes"" ""Bash"" ""Docker""",,/offers/samsung-r-d-institute-poland-senior-devops-engineer-cloud-platform
DevOps Leader,DevOps,hybrid,c_level,Efinity,Warszawa,,30000-35000,"""AWS"" ""TechOps"" ""Kubernetes"" ""Atlassian"" ""PostgreSQL"" ""Prometheus/Grafana"" ""Pingodm/NewRelic/Nagios"" ""Centos/Ubuntu"" ""English""",,/offers/efinity-devops-leader
Test Automation Engineer,Testing,hybrid,senior,WIPRO,Marki,,None-None,"""Test Automation"" ""iOS testing"" ""Android testing"" ""Appium"" ""Selenium""",,/offers/wipro-test-automation-engineer-marki
Senior Software Engineering - Jasper,Data,hybrid,senior,CAE Flight Services Poland,Kraków,None-None,None-None,"""Jasper"" ""Oracle SQL"" ""Git"" ""Linux"" ""Agile"" ""Scrum""",,/offers/cae-flight-services-poland-senior-software-engineering-jasper-krakow-318158
Data Engineer,Python,hybrid,mid,Medius,Kraków,15000-21000,16000-22000,"""Python"" ""Spark"" ""Databricks"" ""SQL"" ""English""",,/offers/medius-data-engineer
DevOps Engineer,Admin,office,mid,DSV ISS,Warszawa,None-None,,"""CI/CD"" ""DevOps"" ""RCA""","""Linux"" ""Python"" ""Groovy"" ""Bash""",/offers/dsv-iss-devops-engineer-warszawa-317278
Programista Embedded,C,office,mid,Posnet Polska S.A.,Warszawa,None-None,,"""C++"" ""C"" ""Embedded"" ""UART""",,/offers/posnet-polska-s-a-programista-embedded-warszawa-318578
Programista .NET (MS Dynamics Dev),Net,office,mid,Dax Cosmetics,Warszawa,None-None,,""".Net""","""JavaScript"" ""HTML"" ""MVC"" ""Bootstrap"" ""HTML5 / CSS3"" ""Visual Studio"" ""GitHub""",/offers/dax-cosmetics-programista-net-ms-dynamics-dev
Omada Identity Consultant,Security,remote,mid,Accenture,Kraków,None-None,,"""IGA/IAM"" ""Omada""",""".Net""",/offers/accenture-omada-identity-consultant-krakow
Fullstack Java Developer,Java,remote,mid,Primaris,Warszawa,,16800-25000,"""Java"" ""Angular"" ""Spring"" ""Hibernate"" ""Agile""",,/offers/primaris-fullstack-java-developer-906b6fec-acd5-430e-82f4-93546f72ffa4
Analityk Biznesowy IT,Analytics,office,mid,DOZ S.A.,Zgierz,None-None,None-None,"""Enterprise Architect"" ""UML"" ""BPMN"" ""JIRA"" ""Confluence""","""Axure RP"" ""SQL""",/offers/doz-s-a-analityk-biznesowy-it-zgierz
SOAR Engineer,Security,remote,mid,Fujitsu,Łódź,None-None,,"""SOAR"" ""Python"" ""C#""","""RESTful APIs"" ""Gitlab/Github""",/offers/fujitsu-soar-engineer
Senior QA Automation Engineer,Testing,remote,senior,N-iX,Wrocław,,19885-23862,""".NET C#"" ""API Testing"" ""UI testing""",,/offers/n-ix-senior-qa-automation-engineer-wroclaw-326623
Senior Cloud Operations Engineer,Data,office,senior,Arla,Gdańsk,None-None,None-None,"""Azure Data Factory"" ""Azure Data Lake"" ""Spark"" ""ARM"" ""Python"" ""SQL""","""Databricks""",/offers/arla-senior-cloud-operations-engineer-gdansk-312155
Java Developer,Java,hybrid,mid,ASTEK Polska,Warszawa,11500-16000,17000-23500,"""Java 11"" ""SQL"" ""Spring 5"" ""PostgreSQL"" ""Java EE"" ""REST"" ""Spring Data"" ""Spring WebFlux""","""Angular 13"" ""Docker""",/offers/astek-polska-java-developer-warszawa-326875
Senior/Architect Fullstack (Java+Angular),Java,hybrid,senior,Synergetica,Warszawa,,None-None,"""Java"" ""Spring"" ""Spring Boot"" ""JavaScript"" ""Angular 12"" ""Amazon AWS"" ""Kafka"" ""Docker"" ""Kubernetes"" ""Microservice Architecture""",,/offers/synergetica-senior-architect-fullstack-java-angular
Mid/Senior Test Automation Developer,Testing,office,senior,Omada Poland,Warszawa,18000-20000,,"""C#"" "".Net"" ""Selenium WebDriver""","""XUnit"" ""Microsoft SQL Server"" ""NUnit"" ""MSTest"" ""Azure DevOps""",/offers/omada-poland-mid-senior-test-automation-developer
Hardware Engineer,Admin,remote,mid,Nortal,Warszawa,12000-16000,,"""Communication Skills"" ""electromechanics""","""eplan"" ""CAD"" ""Caneco""",/offers/nortal-hardware-engineer-warszawa
Młodszy specjalista / Młodsza specjalistka ds. Procesów IT,Other,remote,junior,Centralny Ośrodek Informatyki,Warszawa,5000-9000,,,"""Microsoft Office"" ""Analityczne Myślenie"" ""JIRA"" ""ISTQB Foundation Level,""",/offers/centralny-osrodekinformatyki-mlodszy-specjalista-ds-procesow-it-warszawa-324794
Senior Azure Solutions Engineer,DevOps,remote,senior,C&F,Warszawa,None-None,None-None,"""Python"" ""Azure"" ""Terraform"" ""Azure DevOps"" ""ARM"" ""GitHub""",,/offers/c-f-s-a-senior-azure-solutions-engineer
Junior IT Support Specialist,Support,remote,junior,MODIVO S.A.,Kraków,None-None,,"""MS Office""","""JIRA"" ""Confluence""",/offers/modivo-s-a-junior-it-support-specialist-krakow
Data Delivery Standards Manager,PM,hybrid,senior,HSBC Service Delivery,Kraków,15000-18000,,"""Communication"" ""MS Office"" ""MS Project"" ""JIRA"" ""Clarity"" ""Confluence""",,/offers/hsbc-service-delivery-data-delivery-standards-manager-krakow
Research Developer - Cloud Solutions,Other,hybrid,junior,CloudFerro S.A.,Warszawa,10000-15000,10000-15000,"""English"" ""Communication Skills""","""Open source"" ""OpenStack"" ""Python"" ""Kubernetes"" ""Linux"" ""Docker"" ""Prometheus"" ""MySQL""",/offers/cloudferro-s-a-research-developer-cloud-solutions
Frontend Engineer,JS,remote,mid,Focal Systems,Warszawa,,37000-55000,"""JavaScript"" ""CSS"" ""React"" ""TypeScript"" ""Redux"" ""Node.js""","""Docker""",/offers/focal-systems-frontend-engineer
Associate Product Manager - Platforms,PM,hybrid,c_level,Stonex Poland,Kraków,None-None,,"""Managment"" ""UX/UI"" ""CS principles"" ""CFD/FX trading"" ""Agile"" ""Backlog managment"" ""software dev cycle""",,/offers/stonex-poland-associate-product-manager-platforms
Junior Java Developer,Java,hybrid,junior,Asseco Data Systems,Koszalin,None-None,None-None,,"""Java 8+"" ""SQL"" ""Git"" ""SVN""",/offers/asseco-data-systems-junior-java-developer-koszalin-327452
DevOps Engineer,DevOps,remote,senior,emagine Polska,Warszawa,,27200-32000,"""DevOps"" ""Python"" ""Bash"" ""Amazon AWS"" ""GCP""",,/offers/emagine-polska-devops-engineer-warsaw
Konsultant/ka Finansowy/a ERP,ERP,remote,mid,Benefit Systems,Warszawa,None-None,None-None,"""Microsoft Dynamics AX"" ""Dynamics 365""",,/offers/benefit-systems-konsultant-ka-finansowy-a-erp
Applications Release Manager,PM,hybrid,mid,Optiveum,Warszawa,13000-16000,,"""release management"" ""HTML"" ""TestFlight"" ""AppCentre""",,/offers/optiveum-applications-release-manager
Senior QA Engineer - Mobile,Testing,hybrid,senior,Backbase,Kraków,17000-22000,,"""Mobile Apps"" ""Android"" ""iOS"" ""Appium"" ""Swift"" ""Kotlin"" ""XCode"" ""Espresso""",,/offers/backbase-senior-qa-engineer-mobile
Analityk Biznesowo-Systemowy,ERP,hybrid,mid,Totalizator Sportowy,Warszawa,None-None,,"""UML"" ""BPMN"" ""Enterprise Architect""","""SAP""",/offers/totalizator-sportowy-analityk-biznesowo-systemowy-warszawa-330628
React Developer,JS,remote,mid,Dietly.pl,Gdańsk,,13500-16500,"""React"" ""JavaScript"" ""Redux"" ""NextJS"" ""Confluence""","""React Native"" ""Node.js""",/offers/dietly-pl-react-developer
DevOps Engineer/Senior SRE,DevOps,remote,senior,Ramp Network Sp. z o.o.,Wrocław,,26000-30000,"""CI/CD"" ""Kubernetes"" ""Google Cloud Platform""",,/offers/ramp-network-sp-z-o-o-senior-site-reliability-engineer-wroclaw-330456
Backend Developer - Senior,Java,hybrid,senior,Posnet Polska S.A.,Lublin,None-None,,"""Node.js"" ""TypeScript"" ""SQL"" ""PostgreSQL""",,/offers/posnet-polska-s-a-backend-developer-senior
Senior C++ Engineer,C,remote,senior,Appliscale,Katowice,20000-26000,22000-29000,"""C++"" ""Microservice Architecture"" ""REST API""","""Go"" ""C#"" ""Unity 3D"" ""Unreal Engine""",/offers/appliscale-senior-c-engineer-katowice-324378
Senior Front-end Software Engineer (Angular),JS,remote,senior,Software Mind,Poznań,None-None,None-None,"""Angular"" ""JavaScript"" ""English"" ""Relational Databases"" ""PostgreSQL"" ""JPA"" ""Hibernate""","""Java"" ""Spring""",/offers/software-mind-senior-front-end-software-engineer-angular-poznan
SAP CO Consultant,ERP,remote,mid,Experis Manpower Group,Warszawa,,33600-38640,"""SAP CO"" ""SAP FICO"" ""English""",,/offers/experis-manpower-group-sap-co-consultant
OT / ICS Cyber Security Senior Analyst,Security,remote,mid,Accenture,Katowice,None-None,,"""SCADA/DCS/PLC/EMS"" ""OT Cybersecurity"" ""Angielski""","""network security design""",/offers/accenture-ot-ics-cyber-security-senior-analyst-katowice
Associate Cybersecurity Manager,Security,hybrid,senior,Stryker,Warszawa,None-None,,"""Cybersecurity"" ""SOC Operations"" ""Policy Implementation"" ""Procedure implementation"" ""Reporting"" ""Cybersecurity concepts"" ""Team Management"" ""Team Leadership""",,/offers/stryker-associate-cybersecurity-manager
Senior Product UX/UI Designer,UX/UI,hybrid,senior,debesto.com,Oleśnica,,15000-18000,"""UX Design"" ""UX Research"" ""UI"" ""UI Design""",,/offers/debesto-com-senior-product-ux-ui-designer-olesnica
EDI Business Analyst,Data,hybrid,mid,DSV ISS,Warszawa,None-None,,"""EDI"" ""Agile"" ""Scrum"" ""FTP"" ""SFTP"" ""AS2"" ""HTTP""","""XML"" ""XPath"" ""SQL""",/offers/dsv-iss-edi-business-analyst-warszawa
Dynamics 365 CE Developer/Technical Architect,Architecture,remote,senior,Accenture,Katowice,None-None,,""".Net"" ""C#"" ""Microsoft Dynamics 365 CE"" ""Microsoft Dynamics CRM"" ""JS"" ""Angular/React""","""Azure DevOps"" ""Power platforms""",/offers/accenture-dynamics-365-ce-developer-technical-architect
Lead Engineer in IT Security,Security,hybrid,senior,eService Sp. z o.o.,Warszawa,None-None,,"""IT Security""",,/offers/eservice-sp-z-o-o-lead-engineer-in-it-security-warszawa
Dashboard Builder (Amplitude Specialist),ERP,hybrid,mid,STEPWISE,Warszawa,,None-None,"""Amplitude"" ""Dashboards"" ""English""",,/offers/stepwise-dashboard-builder-amplitude-specialist-warszawa
Delivery Manager,PM,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Agile"" ""Microsoft Office"" ""JIRA"" ""Confluence"" ""English""",,/offers/hsbc-service-delivery-delivery-manager
Analytics Enginner,Analytics,office,mid,DOZ S.A.,Warszawa,None-None,,"""Azure DevOps"" ""Python"" ""T-SQL"" ""GitLab"" ""Pandas"" ""PySpark"" ""Databricks"" ""CI/CD"" ""REST API"" ""Azure SQL""",,/offers/doz-s-a-analytics-enginner-warszawa
Expert Java Developer,Java,remote,senior,Ciklum,Wrocław,,24435-30543,"""Java"" ""AWS"" ""Microservices"" ""Docker""",,/offers/ciklum-expert-java-developer-wroclaw-329810
Software Engineer & Developer (SAP ABAP),ERP,hybrid,mid,Reply Polska Sp. z o. o.,Katowice,16000-22000,,"""SAP"" ""Software Development""",,/offers/reply-polska-sp-z-o-o-software-engineer-developer-sap-abap
Software Architect,Architecture,hybrid,c_level,Human4Human Recruitment,Kraków,30000-34000,,"""C++"" ""STL"" ""UML""",,/offers/human4human-recruitment-software-architect
.NET Developer (MVC and WebForms),Net,remote,mid,DCV Technologies,Kraków,,22557-23425,"""Polish"" ""MVC"" ""JavaScript""",,/offers/dcv-technologies-net-developer-mvc-and-webforms
Senior PHP Developer (Symfony),PHP,remote,senior,Expert4you,Łódź,11500-15000,14000-18000,"""PHP 8"" ""Symfony 5"" ""Microservices"" ""PostreSQL"" ""MySQL""","""RabbitMQ"" ""Unit Testing"" ""Node.js"" ""AWS""",/offers/expert4you-senior-php-developer-symfony
Automic Workload Automation (UC4) Developer,Other,remote,mid,Fujitsu,Łódź,None-None,None-None,"""English"" ""Windows"" ""Linux"" ""FTP"" ""SFTP"" ""SQL"" ""uc4""","""German""",/offers/fujitsu-automic-workload-automation-uc4-developer
SAP ERP Solutions Architect,ERP,remote,senior,Sigma IT Poland,Wrocław,30600-36200,36960-43680,"""SAP"" ""ERP"" ""Communication Skills"" ""Data modeling"" ""Leadership"" ""English""",,/offers/sigma-it-poland-solutions-architect
Administrator Baz Danych (EDB),Admin,remote,mid,Axians Poland,Gdańsk,None-None,None-None,"""EnterpriseDB"" ""pgPool""","""Postgres Enterprise Mngr"" ""Zabbix"" ""Ansible""",/offers/axians-poland-administrator-baz-danych-edb-gdansk
Autosar Security Engineer,Security,remote,senior,Harman Connected Services,Łódź,16000-28000,21300-37300,"""Autosar"" ""C"" ""Cybersecurity"" ""Embedded""",,/offers/harman-connected-services-autosar-security-engineer
Mid/Senior PHP Developer (Symfony),PHP,remote,mid,Survicate,Wrocław,,14000-26000,"""PHP"" ""SQL"" ""Symfony""","""Amazon AWS""",/offers/survicate-mid-senior-php-developer-symfony-c32c0bcc-b1d1-4574-a0f2-90e28ce33ff5
Technology Strategy Consultant–IT Value all levels,Analytics,remote,mid,Accenture,Warszawa,None-None,,"""Problem Solving"" ""MS Excel"" ""Analytics"" ""Power Point"" ""Data analysis"" ""Power BI"" ""Tableau""",,/offers/accenture-technology-strategy-consultant-it-value-warszawa
Młodszy specjalista ds. utrzymania systemów finansowych - płatny staż,Support,office,junior,Asseco Business Solutions,Lublin,,,,"""SQL""",/offers/asseco-business-solutions-mlodszy-specjalista-ds-utrzymania-systemow-finansowych-platny-staz
Vue.js Developer (Remote),JS,remote,senior,The Codest,Warszawa,,15000-21000,"""Vue.js"" ""TypeScript"" ""GraphQL""","""Apollo"" ""Node.js"" ""SASS"" ""SCSS""",/offers/the-codest-mid-senior-vue-js-developer-remote-a98520c6-0f8d-40a0-8051-6ac09986598e
Senior Network Specialist,Admin,office,senior,DSV ISS,Warszawa,None-None,,"""Cisco"" ""ACI"" ""Python"" ""Terraform"" ""Data Center"" ""Nexus"" ""citrix netscaler""",,/offers/dsv-iss-senior-network-specialist
Senior Java Software System Engineer,Java,remote,senior,BEUMER Group Poland,Kraków,,15000-22000,"""Java"" ""Microservices"" ""Kubernetes"" ""Docker"" ""Databases"" ""Software Architecture"" ""HTML5"" ""Angular 2+""",,/offers/beumer-group-poland-senior-java-software-system-engineer-krakow
Solution Lead,Python,remote,senior,Master of Code Global,Warszawa,,None-None,"""JavaScript"" ""Java"" ""AWS"" ""Python"" ""Azure""","""TypeScript"" ""DevOps""",/offers/master-of-code-global-solution-lead-warszawa
⚓ Data Engineer with Java/Scala,Data,remote,senior,emagine Polska,Poland (Remote),,30240-33600,"""Java"" ""Scala"" ""Git"" ""DevOps""","""Apache Spark"" ""Databricks"" ""Airflow"" ""Kubernetes"" ""Public Cloud""",/offers/emagine-polska-data-engineer-with-java-scala
Mid/Senior Test Automation Developer,Net,office,senior,Omada Poland,Warszawa,18000-20000,,"""C#"" "".Net"" ""Selenium WebDriver""","""XUnit"" ""Microsoft SQL Server"" ""NUnit"" ""MSTest"" ""Azure DevOps""",/offers/omada-poland-mid-senior-test-automation-developer-warszawa-325645
Architekt Rozwiązań / Architektka Rozwiązań IT,Architecture,remote,senior,Centralny Ośrodek Informatyki,Wrocław,18000-25000,,"""UML"" ""ArchiMate"" ""Java"" ""JavaScript""",,/offers/centralny-osrodek-informatyki-architekt-rozwiazan-it-wroclaw
Salesforce Consultant - Service Cloud/Field Service,ERP,hybrid,senior,Vaillant Group,Katowice,None-None,,"""Salesforce Service Cloud"" ""Field Service"" ""Salesforce integrations""",,/offers/vaillant-group-salesforce-consultant-service-cloud-field-service
CyberArk Support Engineer,Support,remote,mid,Accenture,Katowice,None-None,,"""Java"" ""CyberArk"" ""Cybersecurity"" ""English""",,/offers/accenture-cyberark-support-engineer-katowice
Data Center Facility Management Specialist,Support,office,mid,NTT DATA Business Solutions,Tarnowo Podgórne,None-None,,"""Communication Skills"" ""Excel"" ""Office 365"" ""Team Management""",,/offers/ntt-data-business-solutions-data-center-facility-management-specialist
AI/ML Engineer,Data,remote,junior,MindPal,Poznań,,7000-10000,"""AI""","""Machine Learning"" ""Big Data"" ""Python"" ""R"" ""Java"" ""C++""",/offers/mindpal-ai-ml-engineer
Business Analyst,Analytics,hybrid,senior,ITLT,Warszawa,,23000-29000,"""User Stories"" ""BPMN"" ""UML"" ""JIRA""",,/offers/itlt-business-analyst
Project Business Manager,PM,remote,mid,Primotly,Kraków,,5000-13000,"""Project Management""","""Business specialist""",/offers/primotly-project-business-manager-krakow
Backend .NET Engineer,Net,remote,senior,Digiteum,Gdańsk,15000-16700,16000-20150,""".NET Core"" ""C#"" ""REST"" ""Microservices"" ""SQL"" ""Unit Testing"" ""RabbitMQ"" ""PostgreSQL""","""Docker"" ""DDD""",/offers/digiteum-backend-net-engineer-835383ed-4a7d-45d1-866a-91c102d61816
Cyber Security Engineer,Security,hybrid,mid,CloudFerro S.A.,Warszawa,16000-22000,16000-22000,"""Cybersecurity"" ""SIEM"" ""Linux"" ""Firewall"" ""web gateway"" ""IPS""","""antimalware"" ""Cloud security"" ""LAN/WAN"" ""Web Aplication Firewall""",/offers/cloudferro-s-a-cyber-security-engineer
Web Analyst,Analytics,hybrid,mid,Sales&More,Warszawa,6000-10000,,"""Google Analytics"" ""BigQuery"" ""Google Tag Manager"" ""Adobe Analytics""",,/offers/sales-more-web-analyst-warszawa
Frontend-JavaScript/TypeScript-Developer,JS,office,mid,cronn Polska,Białystok,12000-20000,12000-20000,"""Agile"" ""JavaScript"" ""TypeScript"" ""ReactJS"" ""Git"" ""Clean Code"" ""Docker""","""Gradle"" ""Microservices"" ""Cloud""",/offers/cronn-polska-frontend-javascript-typescript-developer-bialystok-322563
Specialist - Operational Risk (Technology),Python,hybrid,mid,BNY Mellon Sp. z o.o.,Wrocław,None-None,,"""Python"" ""Data""","""Databases"" ""Analytics""",/offers/bny-mellon-sp-z-o-o-specialist-operational-risk-technology
Wordpress Frontend Developer,JS,remote,mid,Expert4you,Łódź,8500-11500,10000-14000,"""WordPress"" ""JavaScript"" ""CSS"" ""HTML5"" ""ACF Pro""","""React""",/offers/expert4you-wordpress-frontend-developer
Test Automation Engineer (Back-end),Java,remote,senior,7N,Warszawa,,26880-28560,"""Java"" ""Selenium"" ""Selenium WebDriver"" ""Playwright""","""JavaScript"" ""TypeScript""",/offers/7n-test-automation-engineer-back-end
Symfony Full Stack Developer-TALENT POOL,PHP,remote,mid,Polcode,Wrocław,None-None,None-None,"""PHP"" ""ReactJS"" ""Vue.js"" ""HTML5 / CSS3"" ""MySQL"" ""English""",,/offers/polcode-symfony-full-stack-developer-talent-pool
Programista  Szyny  ESB,Other,hybrid,mid,PKO Bank Polski,Warszawa,None-None,,"""Java"" ""WSDL"" ""WebSphere MQ"" ""XML Schema"" ""webMethods"" ""Tibco"" ""MuleSoft"" ""JMS"" ""Linux"" ""SOAP""",,/offers/pko-bank-polski-programista-szyny-esb-warszawa-327179
Junior/Mid Test Automation Engineer,Testing,remote,mid,Oxla,Wrocław,,6506-17351,"""SQL"" ""Automated Testing"" ""Autmated test frameworks"" ""Python"" ""English""","""Docker"" ""Linux"" ""Relational Databases"" ""PostgreSQL""",/offers/oxla-junior-mid-test-automation-engineer-wroclaw
Projektant Architektury Oprogramowania,Architecture,remote,mid,KAMSOFT S.A.,Katowice,None-None,,"""UML"" ""Enterprise Architect"" ""SQL"" ""Microsoft Azure"" ""Java""",,/offers/kamsoft-s-a-projektant-architektury-oprogramowania
Network Support Specialist,Admin,hybrid,mid,Südzucker Polska S.A.,Wrocław,10000-15000,,"""routing"" ""switching"" ""OSPF"" ""BGP"" ""Cisco IOS"" ""802.1x"" ""Wireless LAN""",,/offers/sudzucker-polska-s-a-network-support-specialist
Microsoft Power Platform Engineer,Data,remote,mid,C&F,Warszawa,None-None,None-None,"""English"" ""REST API"" ""Power BI"" ""Power Apps"" ""RDBMS"" ""SQL"" ""Power Automate"" ""HTML"" ""CSS""",,/offers/c-f-s-a-microsoft-power-platform-engineer
Test Automation Lead,Testing,remote,senior,Product Madness,Warszawa,15000-16400,,"""Automated Testing"" ""Selenium"" ""Appium""","""Bash"" ""Python""",/offers/product-madness-test-automation-lead-warszawa
